Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0050870~positive regulation of T cell activation	14	2.364864864864865	5.034869336745659E-12	HLA-DRB5, PYCARD, HLA-DMA, CD4, HLA-DMB, HLA-DPB1, HLA-DRA, HLA-DOA, HLA-DQA2, HLA-DQA1, HLA-DQB2, HLA-DRB1, HLA-DPA1, HLA-DQB1	568	34	19462	14.108740679370339	1.436949437216839E-8	3.5911205544338416E-9	3.5533590344082492E-9
GOTERM_CC_DIRECT	GO:0005765~lysosomal membrane	41	6.925675675675675	5.61270539672229E-12	IFITM3, CD63, GRN, CSF3R, AHNAK, CD1D, PLD3, HLA-DMA, HLA-DMB, BLOC1S1, CHMP1B, AP1S2, FLOT1, MFSD1, ATP6V1E1, HLA-DOA, HLA-DQA2, HLA-DQA1, ATP6V1F, HLA-DPA1, CD74, HLA-DRB5, SEC13, ATP6AP1, SLC31A2, ANXA2, VAMP8, GNB2, GNB1, HLA-DPB1, CHMP4B, HLA-DRA, LAMTOR2, LAMTOR1, HLA-DQB2, HLA-DRB1, RAB7A, ITM2C, LAMTOR5, HLA-DQB1, CHMP5	581	405	20660	3.599838507469029	3.446217755609382E-9	5.74366852264581E-10	5.229170527946268E-10
GOTERM_MF_DIRECT	GO:0032395~MHC class II receptor activity	10	1.6891891891891893	1.3196309729003055E-11	HLA-DMA, HLA-DPB1, HLA-DRA, HLA-DOA, HLA-DQA2, HLA-DQB2, HLA-DRB1, HLA-DQA1, HLA-DPA1, HLA-DQB1	577	13	18976	25.29796027196374	1.101893787325281E-8	3.677371644482185E-9	3.6201876356565047E-9
GOTERM_BP_DIRECT	GO:0050778~positive regulation of immune response	14	2.364864864864865	1.7838308447013717E-11	HLA-DRB5, SYK, CFP, HLA-DMA, HLA-DMB, HLA-DPB1, HLA-DRA, HLA-DOA, HLA-DQA2, HLA-DQA1, HLA-DQB2, HLA-DRB1, HLA-DPA1, HLA-DQB1	568	37	19462	12.964788732394366	5.0910468063491976E-8	1.0178538799866028E-8	1.0071508949183946E-8
GOTERM_CC_DIRECT	GO:0005925~focal adhesion	41	6.925675675675675	4.815252408091841E-11	YWHAE, ARF3, AHNAK, ARPC1B, USP33, GDI2, ACTB, ACTG1, TNFSF13B, PAK1, CFL1, FLOT1, CAPN2, RAC1, RPS11, VASP, ACTR2, ANXA1, GSN, TPM4, RPL23, ANXA5, RHOG, HMGA1, MSN, CYBA, ARPC5, DNM2, FES, ARPC3, GNB2, CAT, VIM, LCP1, PABPC1, LAP3, PFN1, PPIB, TLN1, PPIA, VCL	581	434	20660	3.359296303052896	2.9565623504979044E-8	4.223664255097701E-9	3.8453229944619135E-9
GOTERM_CC_DIRECT	GO:0005737~cytoplasm	235	39.69594594594595	7.102947746875697E-11	GLTP, EIF4A1, RNH1, EIF4A3, LST1, UBE2L6, SPINT2, ENO1, TPGS1, PHB2, ACTB, SPIB, RPS6KA4, LGALS3, LGALS2, LGALS1, SCP2, CAPNS1, RPS6KA1, NAMPT, FBXO6, LGALS9, RPS11, ATG3, ARRDC1, RPL23, PPA1, PRKAR1A, DDIT4, BTK, PSME2, LAP3, PFN1, SKAP2, ATF4, CD1D, MTDH, SNX3, PRDX3, LDHA, ZNF706, MICAL1, STK38L, S100A11, S100A10, VASP, MRPL27, UPF3B, IFI44, EIF2AK2, MRPL23, BST2, CCDC88A, EIF6, ADI1, ID2, ID1, HNRNPD, REL, SPATS2L, CALM2, LGMN, ARF3, ARPC1B, GDI2, HSCB, PQBP1, ARHGAP4, TUBA1B, ACTR1A, TUBA1A, C1QBP, SH3BGRL3, RAC1, CLIC2, NANS, CLIC1, UBL7, APPL1, MAP4K1, BRD2, ANXA1, SYK, ANXA2, GSTO1, ANXA5, UCHL3, SERPINB6, NME1, MLF2, VAMP8, PSMA3, PLSCR1, PLEKHO1, PABPC1, ARF5, CSTB, AHNAK, GSTP1, CAPG, AIF1, CST3, PAK1, PSMB5, PSMB3, STAT6, CCT8, RNF130, EMC8, CCT4, PAIP1, LRRC25, CD74, GSN, MDH1, MCRS1, LILRB2, FKBP1A, PER1, FABP5, THEMIS2, ABI3, APEX1, TACC1, SAMD9L, TPMT, PDCD6, BZW2, IFI44L, ACTG1, PYCARD, RGS2, ZFP36, AKR7A2, BASP1, CFL1, CAPN2, KPNA2, ARHGEF40, TMSB10, CTNNBIP1, ILF3, MAP7D1, ELMO1, CMPK2, CHMP4B, CARD16, PPIB, SRSF7, PPIA, VCL, SNRPB, NDRG2, ESD, BAG1, EIF4EBP1, MCL1, ISOC2, AKIRIN2, TRAPPC1, CPSF6, MSN, ISG15, ARPC5, ARHGAP27, NR4A2, NR4A1, PTPRE, MOB1A, FES, ARPC3, GNB2, GNB1, BHLHE40, GNAS, RNF181, XAF1, YWHAE, USP33, APIP, YBX1, TNFSF13B, HEBP2, SUMO3, BLNK, CASP1, PHACTR1, PGLS, EIF2B1, SNAP29, CCDC50, ZNF385A, YWHAH, ACTR2, GPX1, NDUFC2, RABGGTA, DNM2, HAUS1, FGR, ARL4C, DUSP23, HSH2D, PKM, CAT, IRF7, IRF8, PFDN2, LCP1, EIF4E2, GAPDH, DCTN6, HDAC3, POMP, RNF7, HSD17B10, POLR2A, PABPN1, PPP2R3C, PPP1R14A, PTPN1, PTPN18, PPP1R14B, SSB, CMTM3, NAA10, TAF10, MX1, TPRKB, KLF4, PFKL, IMPDH1, ERCC1, RBM42, VIM	581	5796	20660	1.4417623169400466	4.3612121580771657E-8	5.4515123957270975E-9	4.963184738129394E-9
GOTERM_BP_DIRECT	GO:0009060~aerobic respiration	17	2.871621621621622	7.903444535596178E-11	NDUFA8, MT-ND5, MT-CO1, NDUFB5, NDUFB3, NDUFC2, OXA1L, NDUFS8, NDUFS6, BLOC1S1, NDUFAB1, CAT, NDUFS4, NDUFS3, NDUFV3, NDUFV2, NDUFV1	568	68	19462	8.566021126760564	2.2556428247444416E-7	3.7580878766759825E-8	3.7185706539980015E-8
GOTERM_CC_DIRECT	GO:0016020~membrane	166	28.040540540540544	1.4670152397182116E-10	EIF4A1, MTCH1, MT-ND5, NCF2, LST1, EIF4A3, SPINT2, ENO1, BZW2, ACTB, ACTG1, LGALS3, CAPNS1, SCP2, CFL1, ACAA1, RPS11, KPNA2, IL6R, SLC39A3, TPM4, NUP210, CD300A, RPL23, DNAJB12, CYBA, RAB32, ILF3, MYL6, TYROBP, PRKAR1A, XRN2, ELMO1, PSME2, PFN1, PPIB, PPIA, TMED10, RPN1, MGST2, CSF2RA, GABARAP, APH1A, LDHA, RAB11FIP1, SYNGR2, FUT7, BAG1, MLEC, STK38L, NCKAP1L, CYC1, NDUFV1, HLA-DQA1, MCL1, ATP6V1F, FDFT1, AKIRIN2, CPSF6, EIF2AK2, ARHGAP27, BST2, CCDC88A, FIBP, ARPC3, GNB2, GNB1, PPT1, GNAS, HNRNPC, CALM2, HLA-DRB1, COPE, MAP3K11, YWHAE, SLC25A3, ADPGK, HEXB, HEXA, GDI2, CLTA, LSP1, NENF, TNFSF13B, HERPUD1, GLIPR1, ATIC, SEC61G, C1QBP, BLNK, FLOT1, SEC61B, RAC1, CLIC2, EIF2B1, CLIC1, SMIM12, CTSC, APPL1, OFD1, IKBIP, MAP4K1, ACTR2, ATP6AP1, ANXA2, ANXA5, C1ORF43, PRPF40A, C1ORF162, GNL2, MLF2, MED28, NME1, DNM2, VAMP8, PLSCR1, NDUFS8, DNAJC4, CAT, PLEKHO1, PABPC1, CD302, SLC25A5, GAPDH, SFT2D1, SLC25A6, HLA-DQB1, VAMP3, NAPA, GRN, RGS19, TOMM40, AHNAK, EI24, HM13, POMP, TMEM69, HLA-DMA, GNG5, BID, RNF130, EMC8, LRRC25, CD74, NAA10, MBOAT7, MX1, APOBR, LILRB2, ATP2B1, SCIMP, RAB11A, TM9SF2, FKBP1A, PFKL, RAD50, CD4, FMNL1, EIF3K, ABI3, EIF3L, HLA-DPB1, TACC1, PLP2, CKLF, GRINA	581	3693	20660	1.5983907779196163	9.007474144340222E-8	1.0008303968744245E-8	9.111794655583114E-9
GOTERM_MF_DIRECT	GO:0003723~RNA binding	90	15.202702702702704	3.536016216260855E-10	YWHAE, ARF3, EIF4A1, SPI1, EIF4A3, GDI2, YBX1, ENO1, MRPL41, MRPL3, LGALS3, ZFP36, LGALS1, SNRPD1, FASTK, SEC61B, RPS11, KPNA2, RPL39, ZNF385A, RBM17, ANXA2, RPL23, RNASET2, PRPF40A, GNL2, NME1, FAM133B, HADHB, ILF3, PKM, THRAP3, SUB1, CLNS1A, XRN2, NHP2, SNRPG, FLYWCH2, SNRPE, PABPC1, TOP1, SLC25A5, PFN1, PPIB, EIF4E2, SRSF7, PPIA, FKBP3, SNRPB, SF3B4, CSTB, GRN, AHNAK, RPN1, MRPL14, NOC4L, MRPL15, SAMHD1, HSD17B10, MRPL11, MTDH, REPIN1, C7ORF50, PABPN1, POLR2A, NDUFV3, CCT4, PAIP1, PTPN1, CPSF6, SSB, MRPL27, HMGA1, UPF3B, EIF2AK2, LARP7, SSRP1, DEK, MRPL23, BST2, LSM7, EIF3K, IMPDH1, EIF3L, APEX1, HNRNPD, SPATS2L, RBM42, DHX29, HNRNPC	577	1483	18976	1.995860655306647	2.95257286175854E-7	7.390273891985187E-8	7.275353364956709E-8
GOTERM_CC_DIRECT	GO:0005764~lysosome	32	5.405405405405405	1.5584416194853508E-9	GRN, UNC93B1, HEXB, PON2, HEXA, CTSZ, PRCP, CD1D, IFI30, CD1C, LIPA, GABARAP, CAPN2, CTSH, MFSD1, CTSC, CD74, RNASET2, RNASE6, NPC2, IL1B, CAT, PPT1, PLBD1, HLA-DRA, TPP1, LAMTOR1, RAB7A, LGMN, ITM2C, LAMTOR5, IFNAR1	581	315	20660	3.6123814987842526	9.568826840888889E-7	9.568831543640054E-8	8.71168865292311E-8
GOTERM_CC_DIRECT	GO:0031902~late endosome membrane	22	3.7162162162162162	1.7871514344176616E-9	IFITM3, CD63, HLA-DRB5, SLC31A2, ANXA2, PLD3, VAMP8, HLA-DMA, HLA-DMB, HLA-DPB1, HLA-DRA, LAMTOR2, LAMTOR1, HLA-DOA, HLA-DQA2, HLA-DQA1, HLA-DQB2, HLA-DRB1, RAB7A, HLA-DPA1, LAMTOR5, HLA-DQB1	581	152	20660	5.146752423226742	1.0973103750089308E-6	9.975554370294947E-8	9.081978653086116E-8
GOTERM_CC_DIRECT	GO:1904813~ficolin-1-rich granule lumen	20	3.3783783783783785	2.087745646643782E-9	CSTB, ACTR2, GSN, GSTP1, CTSZ, FGL2, COMMD3, ARPC5, CST3, PFKL, PKM, COMMD9, IMPDH1, CAT, COTL1, CTSH, MNDA, CCT8, PPIA, VCL	581	125	20660	5.6895008605851976	1.2818750045884286E-6	1.0682298558660683E-7	9.725415137282285E-8
GOTERM_CC_DIRECT	GO:0098553~lumenal side of endoplasmic reticulum membrane	11	1.8581081081081081	3.486209729978033E-9	CD74, HLA-DRB5, HM13, HLA-DPB1, HLA-DRA, HLA-DQA2, HLA-DQB2, HLA-DRB1, HLA-DQA1, HLA-DPA1, HLA-DQB1	581	29	20660	13.488040833283874	2.140530508731864E-6	1.52895198157608E-7	1.3919937421840862E-7
GOTERM_CC_DIRECT	GO:0071556~integral component of lumenal side of endoplasmic reticulum membrane	11	1.8581081081081081	3.486209729978033E-9	CD74, HLA-DRB5, HM13, HLA-DPB1, HLA-DRA, HLA-DQA2, HLA-DQB2, HLA-DRB1, HLA-DQA1, HLA-DPA1, HLA-DQB1	581	29	20660	13.488040833283874	2.140530508731864E-6	1.52895198157608E-7	1.3919937421840862E-7
