Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_DIRECT	GO:0005737~cytoplasm	95	54.59770114942529	6.943296993843681E-14	RPL30, BTG2, TNFAIP8, RPL3, RPL31, TRADD, RPL34, RPLP0, PDCD5, TNFAIP3, CD3D, AQP3, ACTG1, HINT1, YWHAQ, RPS18, RPL36, PIM1, RPLP2, ACP1, RPS10, GPSM3, IER2, RPS12, HMGN1, SKP1, DUSP2, IK, HSP90AA1, ANXA1, TSTD1, RHOH, ABHD14B, NOSIP, RPSA, MIF, TUBA4A, MZT2B, EEF1A1, MZT2A, DOK2, BIN1, EWSR1, PPA1, DDIT4, SBDS, TERF2IP, EVL, SRSF7, OPTN, KHDRBS1, DDX5, LEF1, TXN, STK4, ARHGAP15, CRIP1, MYL12A, ZFP36L2, CORO1B, MYL12B, DNAJB1, PRDX2, LDHB, LDHA, RPS15A, RPS3, RPL14, RPS27A, S1PR4, RPL17, RWDD1, HSPA8, NPM1, FUS, DSTN, RPL23A, SOD1, ISG20, RPS26, RPS25, PSMC5, RGCC, RPS29, RPL27A, EIF3E, RPS20, VIM, DYNLRB1, CALM1, RPS21, TPT1, RAN, LIMS1, CDC42SE2	171	5796	20660	1.980292922321908	2.1024848528838902E-11	3.5063649818910588E-12	3.274921748762936E-12
GOTERM_CC_DIRECT	GO:0015935~small ribosomal subunit	10	5.747126436781609	1.7236203531869262E-12	RPS26, RPS25, NPM1, RPS29, RPS18, RPS3, RPS20, RPSA, RPS27A, RPS21	171	30	20660	40.27290448343079	5.222572374563583E-10	7.460813814509124E-11	6.968350856455716E-11
GOTERM_CC_DIRECT	GO:0022625~cytosolic large ribosomal subunit	12	6.896551724137931	2.9881279390004218E-12	RPL30, RPL3, RPL31, RPL34, RPL27A, RPLP0, RPL36, RPL14, RPL36A, RPLP2, RPL23A, RPL17	171	62	20660	23.38426711941143	9.054140770459185E-10	1.1317534568964097E-10	1.0570502584213992E-10
GOTERM_CC_DIRECT	GO:0005654~nucleoplasm	70	40.229885057471265	3.0492097928411617E-10	TNFAIP8, AQP3, TRMT112, HINT1, SNRPD2, RPS18, PIM1, JUNB, RPS10, IER2, RPS12, HMGN1, SKP1, DUSP2, IK, HSP90AA1, ANXA1, GTF3A, NSMCE1, ABHD14B, NOSIP, RPSA, PPP2R5C, FOS, MIF, MZT2B, MZT2A, EWSR1, SBDS, TERF2IP, SRSF7, OPTN, KHDRBS1, DDX5, TCF7, ANKRD12, LEF1, PBXIP1, TXN, STK4, ARHGAP15, IL2RG, DNAJB1, RPS15A, RPS3, BUB3, RPS27A, HSPA8, NPM1, JUN, DUT, FUS, SOD1, CD2, ISG20, RPS26, RPS25, KLF6, PSMC5, RGCC, RPS27, RPS29, HNRNPF, EIF3E, RPS20, CALM1, IL7R, RPS21, TPT1, RAN	171	4077	20660	2.074395374422484	9.239105192015984E-8	1.026567296923191E-8	9.588070793044985E-9
GOTERM_CC_DIRECT	GO:0005925~focal adhesion	20	11.494252873563218	3.393809760877087E-9	PDIA3, HSPA8, NPM1, RPL30, RPL3, ANXA1, RPL31, RPLP0, CORO1B, ACTG1, YWHAQ, RPS18, RPS29, RPS3, RPLP2, EVL, VIM, B2M, RPS10, LIMS1	171	434	20660	5.567682647478913	1.0283238389696692E-6	1.0283243575457573E-7	9.604481623282157E-8
GOTERM_CC_DIRECT	GO:0016020~membrane	61	35.05747126436782	4.1316417348124296E-8	RPL30, TRAM1, IFITM1, RPL31, RPLP0, SLC2A3, AQP3, ACTG1, YWHAQ, RPS18, RPL36, ARL6IP5, RPLP2, B2M, RPS10, RPS12, CD52, GSTK1, HSP90AA1, FLT3LG, TAP1, RPSA, HLA-A, FOS, EEF1A1, ACAP1, BIN1, EVL, MATR3, KHDRBS1, DDX5, PBXIP1, ARHGAP15, IL2RG, ADD3, TMEM123, LDHB, LDHA, RPS15A, LEPROTL1, RPS3, RPL14, RPS27A, IL32, HSPA8, NPM1, HSPE1, RPS26, PSMC5, CD40LG, RPL27A, HNRNPF, ALOX5AP, EIF3E, RPS20, FXYD5, DYNLRB1, PLP2, RAN, LAT, ITM2B	171	3693	20660	1.9956516437768308	1.2518796369542784E-5	1.1380794960437875E-6	1.0629587372290159E-6
GOTERM_CC_DIRECT	GO:0042788~polysomal ribosome	7	4.022988505747127	2.1562145123597448E-7	RPS26, RPL30, RPL31, RPS29, RPL36, RPL36A, RPS21	171	32	20660	26.42909356725146	6.53311725982153E-5	5.444441643708355E-6	5.0850725583150645E-6
GOTERM_MF_DIRECT	GO:0042802~identical protein binding	36	20.689655172413794	2.5661761433464573E-6	KHDRBS1, TRADD, TNFAIP3, CD3G, STK4, CD3E, CD3D, GIMAP7, AQP3, CORO1B, ACTG1, LDHB, LDHA, YWHAQ, LEPROTL1, B2M, TMEM14B, PDIA3, JUN, IK, HSP90AA1, DUT, TSTD1, FUS, FOS, MIF, SOD1, CD2, BIN1, EWSR1, LCK, ALOX5AP, MATR3, VIM, CD69, OPTN	168	1737	18976	2.340981988650382	9.208341892709138E-4	2.3095585290118116E-4	2.2582350061448823E-4
GOTERM_BP_DIRECT	GO:0007166~cell surface receptor signaling pathway	13	7.471264367816093	2.499639246107147E-5	IFITM1, ANXA1, CD3G, MIF, CD3E, CD3D, CD2, DOK2, CD40LG, CD27, EVL, LTB, IL7R	166	329	19462	4.63262167209873	0.02989018225188722	0.01010687468509323	0.010090210423452517
GOTERM_BP_DIRECT	GO:0007569~cell aging	5	2.8735632183908044	5.483763969994996E-5	RWDD1, NPM1, MIF, LIMS1, SOD1	166	25	19462	23.44819277108434	0.06440699427671037	0.016629514239009824	0.01660209541915985
GOTERM_CC_DIRECT	GO:0042824~MHC class I peptide loading complex	4	2.2988505747126435	8.6039544833756E-5	PDIA3, TAP1, HLA-A, B2M	171	11	20660	43.934077618288136	0.025734186732570663	0.002005383237279082	0.0018730147067656114
GOTERM_MF_DIRECT	GO:0042608~T cell receptor binding	4	2.2988505747126435	1.048772207795657E-4	LCK, CD3G, HLA-A, CD3E	168	11	18976	41.07359307359307	0.03695284032693469	0.00755115989612873	0.007383356342881425
GOTERM_CC_DIRECT	GO:0005634~nucleus	73	41.95402298850575	2.481172184216569E-4	RPL30, BTG2, RPL3, TRADD, RPLP0, TECR, PDCD5, PEBP1, TNFAIP3, ACTG1, HINT1, SNRPD2, RPS18, PIM1, CCNL1, JUNB, IER2, HMGN1, SKP1, PDIA3, DUSP2, IK, HSP90AA1, ANXA1, TSTD1, TSC22D3, GTF3A, NSMCE1, ABHD14B, NOSIP, RPSA, PPP2R5C, FOS, EEF1A1, BIN1, EWSR1, SBDS, TERF2IP, MATR3, SRSF7, OPTN, KHDRBS1, DDX5, TCF7, LEF1, RPS27L, PBXIP1, TXN, STK4, ZFP36L2, DNAJB1, LDHA, RPS3, RPS27A, RPL17, HSPA8, NPM1, JUN, DUT, FUS, RPL23A, SOD1, ISG20, RPS25, KLF6, PSMC5, RGCC, RPS27, HNRNPF, EIF3E, CALM1, TPT1, RAN	171	6106	20660	1.4444425289668104	0.07243169721116949	0.005369965512983003	0.005015512343809207
GOTERM_CC_DIRECT	GO:0014069~postsynaptic density	10	5.747126436781609	4.1168452710464384E-4	RPS25, DNAJB1, RPL30, RPS27, RPS18, RPLP0, RPL14, RPS3, EIF3E, ADD3	171	270	20660	4.474767164825644	0.11729665337324768	0.008316027447513806	0.007767114744707614
GOTERM_MF_DIRECT	GO:0045296~cadherin binding	11	6.321839080459771	5.542207503086563E-4	RPS26, HSPA8, DNAJB1, LDHA, RPL34, RPL14, RPL23A, EIF3E, FXYD5, CORO1B, RAN	168	320	18976	3.8827380952380954	0.18046682947398884	0.033253245018519374	0.03251428401810783
GOTERM_CC_DIRECT	GO:0005730~nucleolus	25	14.367816091954023	6.101811807777198E-4	DDX5, RPL3, RPL34, DNAJB1, RPS15A, RPL36, RPS3, PIM1, RPS27A, RPS10, RPS12, HSPA8, NPM1, ABHD14B, RPL23A, ISG20, EEF1A1, RPS25, KLF6, NSA2, RPS27, RGCC, EWSR1, SBDS, RAN	171	1420	20660	2.1270900255333167	0.16884695164674013	0.01155530611097807	0.01079257963500592
GOTERM_CC_DIRECT	GO:0035976~transcription factor AP-1 complex	3	1.7241379310344827	6.622433859119309E-4	JUN, FOS, JUNB	171	5	20660	72.49122807017544	0.18186360814930136	0.011803514466547944	0.011024404600769203
GOTERM_CC_DIRECT	GO:1990904~ribonucleoprotein complex	8	4.597701149425287	0.0011123879442940996	HSPA8, NPM1, DDX5, HNRNPF, RPLP0, RPS3, VIM, ZFP36L2	171	193	20660	5.0080295730691144	0.2862633008932641	0.018725197062284007	0.017489210457512786
GOTERM_MF_DIRECT	GO:0070412~R-SMAD binding	4	2.2988505747126435	0.0013353926862408238	DDX5, JUN, RGCC, FOS	168	25	18976	18.07238095238095	0.38104725942475326	0.06867733814952809	0.06715117507953856
GOTERM_BP_DIRECT	GO:0050852~T cell receptor signaling pathway	7	4.022988505747127	0.0013432333011176177	KHDRBS1, LCK, CD3G, HLA-A, CD3E, CD3D, LAT	166	142	19462	5.77948413371797	0.8044191450267653	0.29923936799914114	0.2987459807476999
GOTERM_BP_DIRECT	GO:0006986~response to unfolded protein	5	2.8735632183908044	0.001480161754323864	HSPA8, DNAJB1, HSP90AA1, TRAM1, HSPE1	166	58	19462	10.106979642708765	0.8344111792612772	0.29923936799914114	0.2987459807476999
GOTERM_BP_DIRECT	GO:0046631~alpha-beta T cell activation	3	1.7241379310344827	0.001934487225815855	CD3G, CD3E, CD3D	166	8	19462	43.96536144578313	0.9047015722242877	0.3352190007020903	0.33466629006614296
GOTERM_CC_DIRECT	GO:0009897~external side of plasma membrane	12	6.896551724137931	0.0022841482867304195	CD2, TMEM123, CD40LG, CD27, CD3G, HLA-A, CD69, CD3E, IL7R, IL2RG, CD3D, B2M	171	484	20660	2.9955052921560097	0.4998706742917628	0.03491213633755103	0.03260770489612853
GOTERM_CC_DIRECT	GO:0005856~cytoskeleton	13	7.471264367816093	0.0023044314414225105	MYLIP, TRADD, RHOH, ADD3, TUBA4A, CORO1B, ACTG1, HINT1, BIN1, ARL6IP5, EVL, VIM, CDC42SE2	171	558	20660	2.814772894003228	0.5029419660152861	0.03491213633755103	0.03260770489612853
GOTERM_MF_DIRECT	GO:0019901~protein kinase binding	13	7.471264367816093	0.0023363857541814324	NPM1, PEBP1, RHOH, CD3E, TUBA4A, ACTG1, EEF1A1, RGCC, LCK, RPS3, CALM1, LAT, LIMS1	168	523	18976	2.8076117636347084	0.568178880177579	0.09858824061371041	0.09639739082229462
GOTERM_MF_DIRECT	GO:0019900~kinase binding	6	3.4482758620689653	0.00246470601534276	EEF1A1, LDHB, SIT1, TRADD, RPS3, TNFAIP3	168	106	18976	6.393530997304582	0.5876660405496057	0.09858824061371041	0.09639739082229462
GOTERM_BP_DIRECT	GO:0042771~intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator	4	2.2988505747126435	0.002708597331352119	RPS27, DDIT4, RPS27L, PPP2R5C	166	33	19462	14.211025921869297	0.962846543603689	0.3777359978518918	0.37711318499475766
GOTERM_BP_DIRECT	GO:1901224~positive regulation of NIK/NF-kappaB signaling	5	2.8735632183908044	0.003275086129870592	TRADD, RPS3, TERF2IP, CD27, LIMS1	166	72	19462	8.14173360107095	0.9813606363471901	0.3777359978518918	0.37711318499475766
GOTERM_BP_DIRECT	GO:0042274~ribosomal small subunit biogenesis	5	2.8735632183908044	0.003615437540118434	RPS25, NPM1, RPS15A, RPS27, RPS12	166	74	19462	7.921686746987952	0.9876869386623905	0.3777359978518918	0.37711318499475766
GOTERM_BP_DIRECT	GO:0019885~antigen processing and presentation of endogenous peptide antigen via MHC class I	3	1.7241379310344827	0.0037368771428051956	TAP1, HLA-A, B2M	166	11	19462	31.97480832420591	0.9893805316703645	0.3777359978518918	0.37711318499475766
GOTERM_BP_DIRECT	GO:0045059~positive thymic T cell selection	3	1.7241379310344827	0.0037368771428051956	CD3G, CD3E, CD3D	166	11	19462	31.97480832420591	0.9893805316703645	0.3777359978518918	0.37711318499475766
GOTERM_MF_DIRECT	GO:0051020~GTPase binding	4	2.2988505747126435	0.00417621508728811	HSP90AA1, BIN1, MYL12A, MYL12B	168	37	18976	12.21106821106821	0.7774048389006547	0.15034374314237198	0.1470027710725415
GOTERM_CC_DIRECT	GO:0042105~alpha-beta T cell receptor complex	3	1.7241379310344827	0.0042082257675405054	CD3G, CD3E, CD3D	171	12	20660	30.2046783625731	0.7213455782736382	0.06071868607451301	0.05671085201018872
GOTERM_BP_DIRECT	GO:0033077~T cell differentiation in thymus	4	2.2988505747126435	0.0046971087470324335	IL7R, IL2RG, B2M, ZFP36L2	166	40	19462	11.72409638554217	0.9967062358233296	0.43827637770387246	0.4375537455889444
GOTERM_CC_DIRECT	GO:0005911~cell-cell junction	7	4.022988505747127	0.005329801783741512	CD2, CD3E, ADD3, AQP3, LAT, LIMS1, ACTG1	171	193	20660	4.382025876435475	0.8019526076760981	0.0734059063851672	0.06856063203631127
GOTERM_BP_DIRECT	GO:0001913~T cell mediated cytotoxicity	3	1.7241379310344827	0.006080517452864482	HLA-A, IL7R, B2M	166	14	19462	25.123063683304647	0.9993913590294314	0.49035282063439906	0.48954432463994824
GOTERM_BP_DIRECT	GO:0045727~positive regulation of translation	5	2.8735632183908044	0.006170774567484598	NPM1, RPS27, RPS27L, EIF3E, VIM	166	86	19462	6.816335107873354	0.999454893558912	0.49035282063439906	0.48954432463994824
GOTERM_CC_DIRECT	GO:0001772~immunological synapse	4	2.2988505747126435	0.006410835366724336	LCK, RHOH, CD3E, LAT	171	46	20660	10.50597508263412	0.8575460266818269	0.08445578765728147	0.07888114820795596
GOTERM_BP_DIRECT	GO:0006364~rRNA processing	6	3.4482758620689653	0.006467967955606253	ISG20, RPS25, NSA2, RPS27, RPL14, SBDS	166	138	19462	5.097433211105291	0.999620864439222	0.49035282063439906	0.48954432463994824
GOTERM_MF_DIRECT	GO:0019843~rRNA binding	4	2.2988505747126435	0.006806226144493125	NPM1, RPS18, SBDS, RPL23A	168	44	18976	10.268398268398267	0.9138606027086523	0.22274921927432045	0.21779923662378
GOTERM_BP_DIRECT	GO:0046427~positive regulation of JAK-STAT cascade	4	2.2988505747126435	0.00738325637796916	IL10RA, OCIAD2, CALM1, IL7R	166	47	19462	9.977954370674187	0.9998761607361292	0.5175767217970185	0.5167233389086475
GOTERM_BP_DIRECT	GO:0000028~ribosomal small subunit assembly	3	1.7241379310344827	0.007929709518662259	RPS27, RPS27L, RPSA	166	16	19462	21.982680722891565	0.9999365360593478	0.5175767217970185	0.5167233389086475
GOTERM_BP_DIRECT	GO:0033138~positive regulation of peptidyl-serine phosphorylation	5	2.8735632183908044	0.00810713743952461	HSP90AA1, TERF2IP, MIF, TXN, STK4	166	93	19462	6.303277626635575	0.9999489230522506	0.5175767217970185	0.5167233389086475
GOTERM_BP_DIRECT	GO:0050862~positive regulation of T cell receptor signaling pathway	3	1.7241379310344827	0.008937290042189582	TRAT1, LCK, RPS3	166	17	19462	20.68958185683912	0.9999815167410633	0.5380306489807585	0.5371435415628183
GOTERM_BP_DIRECT	GO:0008360~regulation of cell shape	6	3.4482758620689653	0.009340761938552492	ANXA1, RHOH, ARHGAP15, MYL12A, MYL12B, CDC42SE2	166	151	19462	4.658581345248543	0.9999887256211546	0.5380306489807585	0.5371435415628183
GOTERM_CC_DIRECT	GO:0015934~large ribosomal subunit	3	1.7241379310344827	0.009444870983197589	NPM1, RPL27A, RPL17	171	18	20660	20.1364522417154	0.943606211409547	0.11924149616286955	0.11137077034353823
GOTERM_MF_DIRECT	GO:0005068~transmembrane receptor protein tyrosine kinase adaptor activity	3	1.7241379310344827	0.009600300855121868	DOK2, TRAT1, TRADD	168	17	18976	19.932773109243698	0.968669349629536	0.26844570708702914	0.26248024692953964
GOTERM_MF_DIRECT	GO:0044183~protein binding involved in protein folding	4	2.2988505747126435	0.009693872755920497	HSPA8, DNAJB1, HSP90AA1, HSPE1	168	50	18976	9.036190476190475	0.9697142493497921	0.26844570708702914	0.26248024692953964
GOTERM_BP_DIRECT	GO:0097191~extrinsic apoptotic signaling pathway	4	2.2988505747126435	0.009758181597342694	PDIA3, PRDX2, TRADD, CD27	166	52	19462	9.018535681186284	0.9999932408341227	0.5380306489807585	0.5371435415628183
GOTERM_CC_DIRECT	GO:0005886~plasma membrane	60	34.48275862068966	0.010153029409354222	IFITM1, TRAF3IP3, TRADD, CD3G, SLC2A3, CD3E, CD3D, AQP3, ACTG1, HINT1, SIT1, PIM1, ARL6IP5, B2M, GPSM3, CD52, MYLIP, HSP90AA1, ANXA1, RHOH, FLT3LG, RPSA, HLA-A, MIF, EEF1A1, BIN1, EWSR1, LCK, CD47, LTB, RPL36A, ARHGAP15, IL2RG, ADD3, CORO1B, RPS3, SUSD3, RPS27A, S1PR4, HSPA8, JUN, TRAT1, IL10RA, SOD1, CD2, TMEM59, CD40LG, PIK3IP1, HNRNPF, CD27, VIM, CD69, PLP2, CALM1, IL7R, ITM2A, LAT, ITM2B, LIMS1, CDC42SE2	171	5458	20660	1.328164676991122	0.9545931206380768	0.12305471644137315	0.11493229291388979
GOTERM_MF_DIRECT	GO:0043539~protein serine/threonine kinase activator activity	4	2.2988505747126435	0.011366654942344352	CD40LG, PIM1, CALM1, STK4	168	53	18976	8.524707996406109	0.9834934486948943	0.2922854128031405	0.2857901814075151
GOTERM_BP_DIRECT	GO:0006955~immune response	11	6.321839080459771	0.012133986843281427	IL32, CD40LG, TCF7, HLA-A, LTB, IL7R, IL2RG, CRIP1, B2M, S1PR4, LAT	166	512	19462	2.5188488328313254	0.9999996340468212	0.6399359148217553	0.6388807855310351
GOTERM_BP_DIRECT	GO:0010628~positive regulation of gene expression	11	6.321839080459771	0.01323782678671147	IL32, RGCC, PDCD5, LEF1, RPS3, VIM, CD3E, IL7R, IL2RG, LIMS1, ACTG1	166	519	19462	2.484875919864429	0.999999905818362	0.6614081080904586	0.6603175753483473
GOTERM_CC_DIRECT	GO:0032991~macromolecular complex	13	7.471264367816093	0.013509925462821688	KHDRBS1, NPM1, IFITM1, HSP90AA1, RPL3, STK4, SOD1, CD2, TRMT112, YWHAQ, CD69, CALM1, RAN	171	702	20660	2.237383582412822	0.9837783823373862	0.15744259289365273	0.14705034253763608
GOTERM_CC_DIRECT	GO:0055038~recycling endosome membrane	5	2.8735632183908044	0.01423944893595169	PDIA3, ACAP1, HLA-A, B2M, OPTN	171	113	20660	5.345960772136832	0.9870358343425382	0.15979826028123562	0.1492505203286788
GOTERM_BP_DIRECT	GO:0050850~positive regulation of calcium-mediated signaling	3	1.7241379310344827	0.014765843315044283	HINT1, TRAT1, CD3E	166	22	19462	15.987404162102955	0.9999999856482716	0.6614081080904586	0.6603175753483473
GOTERM_MF_DIRECT	GO:0047485~protein N-terminus binding	5	2.8735632183908044	0.01528474131592429	YWHAQ, ALOX5AP, EIF3E, CALM1, RPS21	168	108	18976	5.2292768959435625	0.9960323836943272	0.3655476492620199	0.3574243681673083
GOTERM_BP_DIRECT	GO:0000027~ribosomal large subunit assembly	3	1.7241379310344827	0.016083021155845936	RPL3, RPLP0, RPL23A	166	23	19462	15.29229963331587	0.9999999971714468	0.6614081080904586	0.6603175753483473
GOTERM_BP_DIRECT	GO:0043254~regulation of protein complex assembly	3	1.7241379310344827	0.016083021155845936	HSPA8, HSP90AA1, DUT	166	23	19462	15.29229963331587	0.9999999971714468	0.6614081080904586	0.6603175753483473
GOTERM_MF_DIRECT	GO:0051087~chaperone binding	5	2.8735632183908044	0.016246562189423105	HSPA8, DNAJB1, BIN1, HSPE1, SOD1	168	110	18976	5.134199134199134	0.9972063729025192	0.3655476492620199	0.3574243681673083
GOTERM_BP_DIRECT	GO:0042110~T cell activation	4	2.2988505747126435	0.016391043256860117	CD2, CD3G, CD3E, LAT	166	63	19462	7.443870720979156	0.9999999980658757	0.6614081080904586	0.6603175753483473
