Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0001913~T cell mediated cytotoxicity	6	4.026845637583892	3.65837926814151E-8	GZMM, PRF1, HLA-A, IL7R, B2M, CTSC	143	14	19462	58.32767232767233	4.737489013817431E-5	1.1834856932437786E-5	1.1542186590986464E-5
GOTERM_BP_DIRECT	GO:0006457~protein folding	12	8.053691275167784	1.215348259951324E-7	PDIA3, HSPA8, DNAJB1, HSP90AA1, WIPF1, CDC37, PTGES3, P4HB, CALR, PPIB, PPIA, HSP90B1	143	186	19462	8.780509812767878	1.573752244292681E-4	3.145321296754027E-5	3.067539008117142E-5
GOTERM_CC_DIRECT	GO:0016020~membrane	53	35.57046979865772	1.7977665195358558E-7	IFITM1, PLEK, ITGB2, PRF1, CTSW, MT-ND2, ACTG1, CCND3, APMAP, YWHAQ, ANXA6, ARL6IP5, CLIC1, B2M, CTSC, HSP90AA1, HLA-B, HLA-C, TAP1, SDHC, HLA-A, BTN3A2, HLA-F, HLA-E, ACAP1, BIN1, MT-CO2, TMBIM6, PFN1, PPIB, PPIA, DDX5, IL2RG, HSP90B1, RAP1B, CHST12, RPS27A, KLRG1, IL32, HSPA8, HSPA5, TMEM50A, XRCC5, GZMB, GZMH, DHRS7, GZMM, PTPRC, HNRNPK, CD7, CALR, CKLF, LAT	146	3693	20660	2.030832118521156	5.752687904425624E-5	7.35571996582936E-6	6.298335220741389E-6
GOTERM_CC_DIRECT	GO:0009986~cell surface	20	13.422818791946309	1.83892999145734E-7	CD53, PDIA3, HSP90AA1, ANXA1, HSPA5, ITGB2, HLA-B, HLA-C, CXCR4, HLA-A, HMGB1, IL2RG, HLA-F, HLA-E, CD2, PTPRC, APMAP, CD8B, CALR, HCST	146	658	20660	4.3011200399716865	5.884403376432701E-5	7.35571996582936E-6	6.298335220741389E-6
GOTERM_BP_DIRECT	GO:0002480~antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-independent	5	3.3557046979865772	1.8588779020376466E-7	HLA-B, HLA-C, HLA-A, HLA-F, HLA-E	143	8	19462	85.06118881118881	2.406957387635078E-4	4.008980008727858E-5	3.909839853952517E-5
GOTERM_BP_DIRECT	GO:0001916~positive regulation of T cell mediated cytotoxicity	7	4.697986577181208	2.206980466394515E-7	PTPRC, HLA-B, HLA-C, HLA-A, HLA-F, B2M, HLA-E	143	36	19462	26.463480963480965	2.8576316383244205E-4	4.079761033592146E-5	3.9788704979855396E-5
GOTERM_CC_DIRECT	GO:0042824~MHC class I peptide loading complex	5	3.3557046979865772	7.393264295373449E-7	PDIA3, TAP1, HLA-A, CALR, B2M	146	11	20660	64.32129514321295	2.36556560987089E-4	2.6287161939105596E-5	2.2508382410359166E-5
GOTERM_MF_DIRECT	GO:0051082~unfolded protein binding	10	6.7114093959731544	7.463611984416687E-7	HSPA8, DNAJB1, HSP90AA1, HSPA5, CDC37, PTGES3, CALR, PPIB, PPIA, HSP90B1	145	132	18976	9.914315569487982	2.611924002490218E-4	1.1782446995292392E-4	1.1144650719193944E-4
GOTERM_BP_DIRECT	GO:0045059~positive thymic T cell selection	5	3.3557046979865772	8.615108303818283E-7	ZAP70, PTPRC, CD3G, CD3E, CD3D	143	11	19462	61.86268277177368	0.0011150348919665154	1.2386611272378732E-4	1.2080296310465192E-4
GOTERM_BP_DIRECT	GO:0034975~protein folding in endoplasmic reticulum	5	3.3557046979865772	8.615108303818283E-7	PDIA3, HSPA5, P4HB, CALR, HSP90B1	143	11	19462	61.86268277177368	0.0011150348919665154	1.2386611272378732E-4	1.2080296310465192E-4
GOTERM_MF_DIRECT	GO:0042608~T cell receptor binding	5	3.3557046979865772	1.0070467517343925E-6	LCK, CD3G, HLA-A, CD3E, HLA-E	145	11	18976	59.485893416927894	3.524044315595942E-4	1.1782446995292392E-4	1.1144650719193944E-4
GOTERM_BP_DIRECT	GO:0045321~leukocyte activation	5	3.3557046979865772	1.2849442983402056E-6	HLA-B, HLA-C, HLA-A, HLA-F, HLA-E	143	12	19462	56.707459207459216	0.0016626202484152364	1.5265864252168087E-4	1.48883467436137E-4
GOTERM_BP_DIRECT	GO:0002250~adaptive immune response	16	10.738255033557047	1.2977164356557105E-6	ANXA1, HLA-B, HLA-C, TAP1, CD3G, HLA-A, CD3E, CD3D, HLA-E, ZAP70, CD8B, CD8A, CD7, FYN, CD247, LAT	143	457	19462	4.764915609554559	0.0016791325514445843	1.5265864252168087E-4	1.48883467436137E-4
GOTERM_MF_DIRECT	GO:0042605~peptide antigen binding	7	4.697986577181208	1.6235820404046656E-6	HLA-B, HLA-C, TAP1, HLA-A, HLA-F, B2M, HLA-E	145	48	18976	19.085057471264367	5.680927496064525E-4	1.3553492250589265E-4	1.2819827427907796E-4
GOTERM_CC_DIRECT	GO:0098553~lumenal side of endoplasmic reticulum membrane	6	4.026845637583892	1.6475092826698378E-6	HLA-B, HLA-C, HLA-A, CALR, HLA-F, HLA-E	146	29	20660	29.27727916863486	5.270644574431049E-4	4.737842727766893E-5	4.056777835650402E-5
GOTERM_CC_DIRECT	GO:0071556~integral component of lumenal side of endoplasmic reticulum membrane	6	4.026845637583892	1.6475092826698378E-6	HLA-B, HLA-C, HLA-A, CALR, HLA-F, HLA-E	146	29	20660	29.27727916863486	5.270644574431049E-4	4.737842727766893E-5	4.056777835650402E-5
GOTERM_CC_DIRECT	GO:0030670~phagocytic vesicle membrane	8	5.369127516778524	1.7766910229125847E-6	HLA-B, HLA-C, TAP1, HLA-A, CALR, HLA-F, B2M, HLA-E	146	82	20660	13.805546274640827	5.683800432073616E-4	4.737842727766893E-5	4.056777835650402E-5
GOTERM_MF_DIRECT	GO:0051087~chaperone binding	9	6.0402684563758395	1.9306969017933426E-6	HSPA8, DNAJB1, HSPA5, BIN1, CDC37, PTGES3, HLA-B, CALR, CTSC	145	110	18976	10.707460815047023	6.755163040166323E-4	1.3553492250589265E-4	1.2819827427907796E-4
GOTERM_CC_DIRECT	GO:0005783~endoplasmic reticulum	25	16.778523489932887	2.2126275687670403E-6	CTSW, HNRNPR, HMGB1, CST7, CD3E, IL2RG, GIMAP7, HSP90B1, CAPN2, CLIC1, PDIA3, XBP1, TMED9, HSPA5, TMEM50A, HLA-B, HLA-C, TAP1, HLA-A, HLA-F, TPST2, TMBIM6, P4HB, CALR, PPIB	146	1175	20660	3.0107840279801805	7.077910029987811E-4	5.446467861580407E-5	4.663538106478223E-5
GOTERM_BP_DIRECT	GO:0051603~proteolysis involved in cellular protein catabolic process	6	4.026845637583892	3.879175854317155E-6	HSPA5, GZMA, CAPN2, GZMB, CTSW, CTSC	143	33	19462	24.745073108709473	0.005010945587941573	4.183044629571999E-4	4.079599940123542E-4
GOTERM_BP_DIRECT	GO:0002486~antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway, TAP-independent	5	3.3557046979865772	4.618326091503388E-6	HLA-B, HLA-C, HLA-A, HLA-F, HLA-E	143	16	19462	42.53059440559441	0.005962897038434889	4.5970107403118333E-4	4.4833288672902117E-4
GOTERM_MF_DIRECT	GO:0031625~ubiquitin protein ligase binding	13	8.724832214765101	5.212602477361791E-6	HSPA8, XBP1, HSP90AA1, HSPA5, XRCC5, RPA2, CXCR4, ACTG1, UBB, UBC, TMBIM6, CALR, RPS27A	145	315	18976	5.400941434044882	0.0018227523874935203	3.049372449256648E-4	2.884306704140191E-4
GOTERM_BP_DIRECT	GO:0002476~antigen processing and presentation of endogenous peptide antigen via MHC class Ib	5	3.3557046979865772	6.005164637014917E-6	HLA-B, HLA-C, HLA-A, HLA-F, HLA-E	143	17	19462	40.02879473467709	0.007746551167370885	5.550487885926645E-4	5.413226979937732E-4
GOTERM_CC_DIRECT	GO:0042470~melanosome	8	5.369127516778524	8.191473988168173E-6	PDIA3, HSPA8, HSP90AA1, HSPA5, ANXA6, P4HB, PPIB, HSP90B1	146	103	20660	10.990823247772308	0.0026178498514451976	1.8723369115812967E-4	1.6031884805414853E-4
GOTERM_CC_DIRECT	GO:0005737~cytoplasm	66	44.29530201342282	1.1302803354153042E-5	CITED2, PLEK, ARPC5L, CD3D, PPP1R18, ACTG1, CCND3, MT2A, YWHAQ, RASSF5, PIM1, ANXA6, CAPN2, SH3BGRL3, CLIC1, IER2, CAP1, DUSP2, HSP90AA1, ANXA1, CIRBP, TUBA4A, ARL4C, ZAP70, BIN2, BIN1, CDC37, CMPK1, TERF2IP, TMBIM6, LCP1, PFN1, PPIB, SRSF7, PPIA, SNRPB, KMT2E, DDX5, CXCR4, MYL12A, ZFP36L2, MYL12B, DNAJB1, UBB, UBC, FYN, RPS27A, LYAR, CD99, HSPA8, HNRNPA3, XBP1, APOBEC3G, HSPA5, TMEM50A, GZMA, DSTN, GZMB, HOPX, GZMH, HNRNPK, ID2, CD247, CALR, CALM1, MYO1F	146	5796	20660	1.6113616381633058	0.003610384346884876	2.4112647155526487E-4	2.0646454126919554E-4
GOTERM_CC_DIRECT	GO:0005886~plasma membrane	63	42.281879194630875	1.4143769387825136E-5	IFITM1, PLEK, ITGB2, PRF1, CD3G, HMGB1, CD3E, CD3D, LITAF, ACTG1, PIM1, ARL6IP5, CAPN2, CLIC1, B2M, CD53, CAP1, HSP90AA1, ANXA1, HLA-B, HLA-C, HLA-A, BTN3A2, HLA-F, HLA-E, ARL4C, ZAP70, NCR3, CD8B, BIN2, BIN1, CD8A, LCK, TMBIM6, PTPRCAP, LCP1, HCST, KMT2E, CXCR4, IL2RG, HSP90B1, RAP1B, UBB, UBC, FYN, RPS27A, CD99, KLRG1, HSPA8, HSPA5, XRCC5, IL10RA, NKG7, CD2, TMEM59, PTPRC, STK17A, CD7, CD247, CALM1, IL7R, LAT, MYO1F	146	5458	20660	1.6333696421490136	0.004515811136040049	2.828753877565027E-4	2.4221205076650545E-4
GOTERM_CC_DIRECT	GO:0055038~recycling endosome membrane	8	5.369127516778524	1.5062414449212412E-5	PDIA3, ACAP1, HLA-B, HLA-C, HLA-A, HLA-F, B2M, HLA-E	146	113	20660	10.018184022305734	0.004808411322323014	2.8352780139693953E-4	2.4277067994612947E-4
GOTERM_BP_DIRECT	GO:0046631~alpha-beta T cell activation	4	2.684563758389262	2.0733410872997405E-5	CD3G, CD247, CD3E, CD3D	143	8	19462	68.04895104895104	0.02649278756313478	0.0017465046263476056	0.0017033144037485923
GOTERM_BP_DIRECT	GO:0019835~cytolysis	5	3.3557046979865772	2.1595111299506716E-5	GZMM, GZMA, PRF1, GZMB, GZMH	143	23	19462	29.586500456065675	0.027578543327390403	0.0017465046263476056	0.0017033144037485923
GOTERM_BP_DIRECT	GO:0070527~platelet aggregation	6	4.026845637583892	3.134810938384378E-5	PDIA3, PLEK, PPIA, CLIC1, MYL12A, ACTG1	143	50	19462	16.331748251748255	0.039783441285940024	0.0023861443260408148	0.0023271361201418145
GOTERM_MF_DIRECT	GO:0044183~protein binding involved in protein folding	6	4.026845637583892	3.778176550415186E-5	HSPA8, DNAJB1, HSP90AA1, HSPA5, WIPF1, CALR	145	50	18976	15.704275862068965	0.013136816539911056	0.0018944856702796146	0.0017919351639112025
GOTERM_CC_DIRECT	GO:0031982~vesicle	9	6.0402684563758395	4.4338508658824304E-5	ANXA1, UBB, BIN1, UBC, CALM1, RPS27A, PPIA, CLIC1, MYO1F	146	182	20660	6.997591449646244	0.014088452996172007	7.882401539346544E-4	6.749306318065477E-4
GOTERM_BP_DIRECT	GO:0060333~interferon-gamma-mediated signaling pathway	5	3.3557046979865772	4.8538564033787905E-5	HLA-B, HLA-C, HLA-A, HLA-F, HLA-E	143	28	19462	24.303196803196805	0.060924093997850814	0.003489383436651197	0.0034030926561466855
GOTERM_CC_DIRECT	GO:0012507~ER to Golgi transport vesicle membrane	6	4.026845637583892	4.9605950563950825E-5	HLA-B, HLA-C, HLA-A, HLA-F, B2M, HLA-E	146	57	20660	14.895457822638788	0.01574896531179737	8.354686410770665E-4	7.153700239222382E-4
GOTERM_CC_DIRECT	GO:0034663~endoplasmic reticulum chaperone complex	4	2.684563758389262	5.361460747043228E-5	HSPA5, P4HB, PPIB, HSP90B1	146	11	20660	51.45703611457036	0.01701078885355045	8.578337195269165E-4	7.345201223449222E-4
GOTERM_BP_DIRECT	GO:0031640~killing of cells of other organism	7	4.697986577181208	5.7803652983260666E-5	GZMM, GNLY, GZMA, PRF1, NKG7, GZMB, GZMH	143	92	19462	10.355275159622986	0.07212466653984217	0.003936732997912595	0.003839379477098682
GOTERM_CC_DIRECT	GO:0042105~alpha-beta T cell receptor complex	4	2.684563758389262	7.111849609075827E-5	CD3G, CD247, CD3E, CD3D	146	12	20660	47.1689497716895	0.022501701747110636	0.0010837104166210782	9.279270442317984E-4
GOTERM_MF_DIRECT	GO:0005102~receptor binding	13	8.724832214765101	7.347932292165532E-5	ANXA1, HLA-B, HLA-C, HLA-A, BTN3A2, HLA-F, HLA-E, CD2, ZAP70, PTPRC, LCK, FYN, HCST	145	412	18976	4.129360562437228	0.025390799106924766	0.0032239052931876274	0.0030493919012486957
GOTERM_CC_DIRECT	GO:0032991~macromolecular complex	16	10.738255033557047	1.276712286387751E-4	KMT2E, IFITM1, HSP90AA1, HSPA5, XRCC5, CITED2, PTGES3, CXCR4, HSP90B1, CD2, YWHAQ, ID2, P4HB, CALM1, PPIB, PPIA	146	702	20660	3.2252273348163754	0.04003398998094765	0.001857036052927638	0.0015900871203192901
GOTERM_BP_DIRECT	GO:0007166~cell surface receptor signaling pathway	11	7.38255033557047	1.5403215417682947E-4	CD2, IFITM1, PTPRC, ANXA1, CD8A, CD3G, CD247, CD3E, IL7R, CD3D, KLRG1	143	329	19462	4.550385784428338	0.18084913337495123	0.009965880375240868	0.00971942892855794
GOTERM_MF_DIRECT	GO:0046977~TAP binding	3	2.013422818791946	1.7071083484520436E-4	HLA-B, HLA-C, HLA-A	145	3	18976	130.86896551724138	0.05800366272779511	0.006068718394098389	0.0057402122702013255
GOTERM_MF_DIRECT	GO:0051020~GTPase binding	5	3.3557046979865772	1.7289795994582304E-4	HSP90AA1, BIN1, LCP1, MYL12A, MYL12B	145	37	18976	17.684995340167752	0.05872460295752058	0.006068718394098389	0.0057402122702013255
GOTERM_BP_DIRECT	GO:0045087~innate immune response	15	10.06711409395973	2.311826933455998E-4	ANXA1, APOBEC3G, XRCC5, HLA-B, HLA-C, HLA-A, HMGB1, HLA-E, ZAP70, GZMM, LCK, FYN, B2M, LYAR, KLRG1	143	635	19462	3.2149110731787895	0.25874916273377313	0.014245257389962197	0.013892979000102236
GOTERM_MF_DIRECT	GO:0042802~identical protein binding	28	18.79194630872483	2.4911800541418277E-4	PRF1, CD3G, CD3E, CD3D, GIMAP7, LITAF, ACTG1, YWHAQ, RASSF5, CCL5, CCL4, ANXA6, FYN, LYAR, B2M, CTSC, CD53, PDIA3, SUN2, XBP1, HSP90AA1, APOBEC3G, CD2, NCR3, HNRNPK, BIN1, LCK, CD247	145	1737	18976	2.109574573680345	0.08350820489122801	0.007949129081852559	0.0075188343452280626
GOTERM_CC_DIRECT	GO:0005576~extracellular region	31	20.80536912751678	2.9934394740159444E-4	PLEK, PRF1, CTSW, HMGB1, HSP90B1, GNLY, SPOCK2, CCL5, CCL4, B2M, CTSC, CAP1, HSPA8, HSP90AA1, ANXA1, XRCC5, GZMA, GZMB, TUBA4A, CD2, GZMK, GZMM, BIN2, CD8B, CD8A, P4HB, CALR, CALM1, IL7R, PPIA, CKLF	146	2213	20660	1.982246872465939	0.09135827382324546	0.004041875528136842	0.0034608559209671702
GOTERM_CC_DIRECT	GO:0005829~cytosol	60	40.26845637583892	3.031406646102631E-4	CITED2, WIPF1, PLEK, PRF1, GIMAP4, CD3G, GIMAP7, ACTG1, CCND3, MT2A, YWHAQ, GUK1, PIM1, CAPN2, SH3BGRL3, B2M, HSP90AA1, ANXA1, PPP2R5C, TUBA4A, ARL4C, ZAP70, BIN1, LCK, CDC37, CMPK1, TERF2IP, LCP1, PFN1, PPIB, PPIA, SNRPB, DDX5, IL2RG, MYL12A, HSP90B1, MYL12B, RAP1B, DNAJB1, UBB, UBC, FYN, BUB3, RPS27A, IL32, HSPA8, XBP1, APOBEC3G, HSPA5, XRCC5, IL10RA, PTGES3, GZMB, PSMB9, ID2, P4HB, CALR, CALM1, IL7R, MYO1F	146	5629	20660	1.5083337997697832	0.09246188954154966	0.004041875528136842	0.0034608559209671702
GOTERM_BP_DIRECT	GO:0019882~antigen processing and presentation	5	3.3557046979865772	3.208456904365239E-4	CD8A, HLA-B, HLA-C, HLA-A, HLA-E	143	45	19462	15.121989121989122	0.3400306195485665	0.018871560155675544	0.0184048755150406
GOTERM_BP_DIRECT	GO:0030593~neutrophil chemotaxis	6	4.026845637583892	3.543092378851878E-4	CCL5, ITGB2, CCL4, PPIB, PPIA, CKLF	143	83	19462	9.838402561294128	0.3680289963585569	0.01993374581841013	0.01944079383526552
GOTERM_BP_DIRECT	GO:0046427~positive regulation of JAK-STAT cascade	5	3.3557046979865772	3.797812247755049E-4	CCL5, IL10RA, OCIAD2, CALM1, IL7R	143	47	19462	14.478500223181076	0.3885426673018334	0.020476537702479303	0.019970162736111966
GOTERM_CC_DIRECT	GO:1990904~ribonucleoprotein complex	8	5.369127516778524	4.343026637058532E-4	HSPA8, DDX5, HNRNPA3, HNRNPK, APOBEC3G, XRCC5, HNRNPR, ZFP36L2	146	193	20660	5.865568883526154	0.12977809804314155	0.005559074095434921	0.004759957194216151
GOTERM_MF_DIRECT	GO:0042288~MHC class I protein binding	4	2.684563758389262	4.438039762606131E-4	CD8B, CD8A, TAP1, HLA-E	145	20	18976	26.173793103448276	0.1438981020273521	0.012981266305622933	0.01227857667654363
GOTERM_BP_DIRECT	GO:0007169~transmembrane receptor protein tyrosine kinase signaling pathway	7	4.697986577181208	5.096522625520593E-4	ZAP70, CD8B, LCK, CD8A, CD7, FYN, CD3E	143	137	19462	6.953907406462151	0.4832354491050138	0.026379601109694586	0.02572724621362795
GOTERM_CC_DIRECT	GO:0031901~early endosome membrane	8	5.369127516778524	5.699880086111125E-4	ANXA1, CD8B, HLA-B, HLA-C, HLA-A, HLA-F, B2M, HLA-E	146	202	20660	5.604231656042316	0.16677216626759106	0.007005662601015215	0.005998598602119279
GOTERM_CC_DIRECT	GO:0005765~lysosomal membrane	11	7.38255033557047	5.911027819606588E-4	HSPA8, TMEM59, IFITM1, UBC, HLA-B, ANXA6, HLA-A, GIMAP5, HLA-F, B2M, LITAF	146	405	20660	3.8433959073228476	0.17238633087839306	0.007005662601015215	0.005998598602119279
GOTERM_CC_DIRECT	GO:0005615~extracellular space	28	18.79194630872483	6.208419645761786E-4	CTSW, HMGB1, CST7, ACTG1, UBB, GNLY, CCL5, CCL4, UBC, RPS27A, CLIC1, B2M, CTSC, IL32, PDIA3, HSPA8, ANXA1, FGFBP2, GZMA, HLA-B, HLA-C, HLA-A, HLA-F, HLA-E, LCP1, CALR, PPIA, CKLF	146	1989	20660	1.9920521773865851	0.18022972085845668	0.00709533673801347	0.006075382081924034
GOTERM_BP_DIRECT	GO:0006915~apoptotic process	14	9.395973154362416	6.231571613737254E-4	XBP1, GZMA, ITGB2, PRF1, CXCR4, GZMB, GZMH, CD2, GZMM, STK17A, RASSF5, PIM1, PPIA, CTSC	143	620	19462	3.073178434468757	0.5539124602808034	0.03101405256990772	0.030247089909755442
GOTERM_MF_DIRECT	GO:0019901~protein kinase binding	13	8.724832214765101	6.511276547426062E-4	XBP1, ITGB2, CD3E, MT-ND2, TUBA4A, ACTG1, CCND3, PTPRC, LCK, CD8A, CDC37, CALM1, LAT	145	523	18976	3.2529570778664207	0.20385098481031905	0.01758044667805037	0.01662879856727271
GOTERM_CC_DIRECT	GO:0042106~gamma-delta T cell receptor complex	3	2.013422818791946	7.203662518068829E-4	CD3G, CD247, CD3E	146	6	20660	70.75342465753425	0.20594318817639445	0.00794886898545526	0.006806219068796067
GOTERM_MF_DIRECT	GO:0019899~enzyme binding	11	7.38255033557047	7.70064365089667E-4	KMT2E, HSPA8, DDX5, HSP90AA1, HSPA5, CAPN2, RPA2, TMBIM6, FYN, P4HB, HSP90B1	145	388	18976	3.7102026306434412	0.2363352201513076	0.01840394766712652	0.017407722579732207
GOTERM_BP_DIRECT	GO:0042270~protection from natural killer cell mediated cytotoxicity	3	2.013422818791946	7.778598401711666E-4	HLA-B, HLA-A, HLA-E	143	6	19462	68.04895104895105	0.6349498277026648	0.03727965308079591	0.03635774512207453
GOTERM_CC_DIRECT	GO:0042613~MHC class II protein complex	4	2.684563758389262	7.820901956682227E-4	HLA-B, HLA-C, HLA-A, B2M	146	26	20660	21.770284510010537	0.22148481316539426	0.0080731891165752	0.006912668181067515
GOTERM_CC_DIRECT	GO:0005790~smooth endoplasmic reticulum	4	2.684563758389262	7.820901956682227E-4	HSPA5, CALR, PPIB, HSP90B1	146	26	20660	21.770284510010537	0.22148481316539426	0.0080731891165752	0.006912668181067515
GOTERM_MF_DIRECT	GO:0003723~RNA binding	24	16.10738255033557	7.864934900481419E-4	PDIA3, HSPA8, DDX5, HSP90AA1, HNRNPA3, APOBEC3G, XRCC5, CIRBP, HNRNPR, HLA-A, HMGB1, ZFP36L2, HSP90B1, HNRNPK, UBC, P4HB, CALR, PFN1, PPIB, RPS27A, SRSF7, PPIA, LYAR, SNRPB	145	1483	18976	2.1179063873322947	0.2407172402026404	0.01840394766712652	0.017407722579732207
GOTERM_BP_DIRECT	GO:0042026~protein refolding	4	2.684563758389262	8.742704150824659E-4	HSPA8, HSP90AA1, HSPA5, B2M	143	26	19462	20.93813878429263	0.6778298291076517	0.04040378275416825	0.03940461656550257
GOTERM_CC_DIRECT	GO:0070469~respiratory chain	4	2.684563758389262	0.001196462178006947	MT-ND4, MT-CO2, MT-CYB, MT-ND2	146	30	20660	18.867579908675797	0.3182533174170167	0.011964621780069469	0.010244707399184483
GOTERM_CC_DIRECT	GO:0034774~secretory granule lumen	6	4.026845637583892	0.0013651814061638409	HSPA8, HSP90AA1, BIN2, XRCC5, HMGB1, PPIA	146	116	20660	7.319319792158715	0.35412966611549523	0.013238122726437245	0.01133514258451189
GOTERM_BP_DIRECT	GO:0019941~modification-dependent protein catabolic process	3	2.013422818791946	0.0014381455835718795	UBB, UBC, RPS27A	143	8	19462	51.03671328671329	0.8449083453031998	0.06417104776351766	0.06258412849888662
