Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_DIRECT	GO:0005747~mitochondrial respiratory chain complex I	13	3.6011080332409975	4.099009430638339E-11	NDUFA13, NDUFB7, NDUFB10, NDUFA11, NDUFB11, NDUFA3, NDUFA2, NDUFB1, MT-ND3, MT-ND1, NDUFS8, NDUFS7, NDUFS6	359	50	20660	14.962674094707522	1.9429307274165808E-8	2.158811633469525E-9	1.9128710676312246E-9
GOTERM_BP_DIRECT	GO:0042776~mitochondrial ATP synthesis coupled proton transport	14	3.8781163434903045	1.0862864887265244E-10	NDUFA13, NDUFB7, NDUFB10, NDUFA11, NDUFB11, NDUFA3, NDUFA2, NDUFB1, SDHB, MT-ND3, MT-ND1, NDUFS8, NDUFS7, NDUFS6	349	65	19462	12.010932334141504	2.4604388826343637E-7	7.563367867679392E-8	7.409695198989793E-8
GOTERM_BP_DIRECT	GO:0019886~antigen processing and presentation of exogenous peptide antigen via MHC class II	11	3.0470914127423825	1.33628407556173E-10	HLA-DMA, HLA-DRB5, HLA-DMB, FCER1G, HLA-DPB1, HLA-DRA, IFI30, CTSD, CTSS, HLA-DRB1, HLA-DPA1	349	32	19462	19.1692335243553	3.026683745854797E-7	7.563367867679392E-8	7.409695198989793E-8
GOTERM_CC_DIRECT	GO:0031902~late endosome membrane	19	5.263157894736842	1.6171808247248234E-10	IFITM3, CD63, HLA-DRB5, ANXA2, SLC11A1, SNF8, RHOB, VAMP8, HLA-DMA, HLA-DMB, HLA-DPB1, HLA-DRA, LAMTOR2, LAMTOR1, LAMTOR4, CD68, HLA-DRB1, HLA-DPA1, LAMTOR5	359	152	20660	7.193593314763231	7.66543686303578E-8	7.400229150927351E-9	6.557165070441956E-9
GOTERM_CC_DIRECT	GO:1904724~tertiary granule lumen	13	3.6011080332409975	1.7173527565443217E-10	CSTB, CDA, ASAH1, LYZ, CFP, CTSS, CST3, FTH1, CTSH, FOLR3, LTA4H, ALDOA, CTSD	359	56	20660	13.359530441703145	8.140252538701986E-8	7.400229150927351E-9	6.557165070441956E-9
GOTERM_MF_DIRECT	GO:0008137~NADH dehydrogenase (ubiquinone) activity	12	3.32409972299169	3.920251153363511E-10	NDUFA13, NDUFS8, NDUFB7, NDUFS7, NDUFB10, MT-CO1, NDUFS6, NDUFA3, NDUFA2, NDUFB1, MT-ND3, MT-ND1	349	45	18976	14.499331423113658	2.5050399421466807E-7	1.2544803690763236E-7	1.2133177319660068E-7
GOTERM_CC_DIRECT	GO:0031982~vesicle	20	5.540166204986149	4.4325375530749945E-10	ANXA2, AHNAK, GSTP1, MSN, RHOA, ACTB, STX10, VAMP8, RAB32, CST3, MYL6, PKM, GNB2, CHMP4B, TKT, GAPDH, CALM2, CLIC1, UBA52, MYO1F	359	182	20660	6.32403807891273	2.1010226358697537E-7	1.750852333464623E-8	1.551388143576248E-8
GOTERM_CC_DIRECT	GO:0005764~lysosome	24	6.64819944598338	7.557934129990147E-9	ASAH1, GRN, SLC11A1, CTSZ, RNASE6, IFI30, GABARAP, CTSS, HCK, NPC2, IL1B, NAAA, PSAP, PPT1, CTSH, PLBD1, HLA-DRA, LAMTOR1, LAMTOR4, CD68, CTSD, SQSTM1, CTSB, LAMTOR5	359	315	20660	4.384666401379493	3.5824543919149576E-6	2.7557390597040997E-7	2.441794103535278E-7
GOTERM_CC_DIRECT	GO:0010008~endosome membrane	22	6.094182825484765	1.3883391888281662E-8	CD63, ATP6V0B, HLA-DRB5, SNF8, RHOB, SNX3, HLA-DMA, HLA-DMB, FCGRT, CHMP1B, HLA-DPB1, HLA-DRA, LAMTOR2, CD14, CD68, ATP6V0D1, CTSD, UBA52, HLA-DRB1, SPG21, HLA-DPA1, ATP6V1F	359	273	20660	4.637627924536002	6.580706144121429E-6	4.700519825032505E-7	4.1650175664844985E-7
GOTERM_BP_DIRECT	GO:0032981~mitochondrial respiratory chain complex I assembly	12	3.32409972299169	1.9289031602006722E-8	OXA1L, NDUFA13, NDUFS8, NDUFB7, NDUFS7, NDUFA11, NDUFB10, NDUFB11, NDUFA3, NDUFA2, NDUFB1, MT-ND1	349	65	19462	10.295084857835574	4.3688702603073004E-5	8.734073509388644E-6	8.556614418650182E-6
GOTERM_BP_DIRECT	GO:0045333~cellular respiration	10	2.7700831024930745	4.4682339455552016E-8	COX8A, MT-CO1, UQCRQ, COX4I1, UQCRC1, CYC1, UQCR10, COX5B, COX5A, COX6B1	349	42	19462	13.277391185700642	1.012003801134087E-4	1.686013608789496E-5	1.6517571485402395E-5
GOTERM_CC_DIRECT	GO:0005615~extracellular space	68	18.83656509695291	8.24972355954603E-8	FCN1, SERPINA1, CTSZ, HMGB2, IFI35, ACTB, CTSS, TNFSF13B, LGALS3, GLIPR1, LGALS1, FCGRT, GLIPR2, TNFSF10, CASP1, CTSH, TIMP1, LGALS9, CLIC1, CTSD, CTSB, SRGN, SERPINB1, TPI1, ANXA2, RNASE6, SERPINB6, VCAN, NPC2, IL1B, PLBD1, S100A4, CARD16, ALDOA, S100A9, UBA52, S100A8, CFD, CSTB, CD63, ASAH1, GRN, GSTP1, FGL2, CAPG, CFP, LILRA5, CST3, SDCBP, SH3BGRL, PRDX5, BLOC1S1, PSAP, CCL3, S100A12, CD14, S100A11, S100A10, TGFB1, LY86, MSN, LYZ, PRDX6, MIR24-2, GNB2, TGFBI, CKLF, HLA-DRB1	359	1989	20660	1.9674785134395163	3.910292674724758E-5	2.606912644816546E-6	2.3099225966728884E-6
GOTERM_BP_DIRECT	GO:0019882~antigen processing and presentation	10	2.7700831024930745	8.47050807858483E-8	RAB32, HLA-DMA, HLA-DRB5, HLA-DMB, HLA-DPB1, HLA-DRA, CTSH, CTSS, HLA-DRB1, HLA-DPA1	349	45	19462	12.3922317733206	1.9183861284410852E-4	2.6077406443663198E-5	2.5547565146662976E-5
GOTERM_BP_DIRECT	GO:0006954~inflammatory response	27	7.479224376731302	9.309666631877836E-8	CEBPB, C5AR1, ITGB2, FPR1, PARK7, AIF1, PYCARD, PRDX5, CASP4, CCL3, S100A12, CD14, RAC1, LGALS9, TGFB1, SLC11A1, LY86, CYBB, CYBA, TNFRSF1B, LYZ, HCK, THEMIS2, IL1B, NINJ1, S100A9, S100A8	349	436	19462	3.4533398175652583	2.10841728663258E-4	2.6077406443663198E-5	2.5547565146662976E-5
GOTERM_BP_DIRECT	GO:0006120~mitochondrial electron transport, NADH to ubiquinone	10	2.7700831024930745	1.0366460158700035E-7	NDUFS8, NDUFB7, NDUFS7, NDUFB10, NDUFS6, NDUFA3, NDUFA2, NDUFB1, MT-ND3, MT-ND1	349	46	19462	12.122835430422326	2.3477277128391982E-4	2.6077406443663198E-5	2.5547565146662976E-5
GOTERM_BP_DIRECT	GO:0006915~apoptotic process	32	8.86426592797784	2.765592211355383E-7	IFI27L2, NCF1, ITGB2, IFI6, CTSS, PYCARD, LGALS1, CASP4, BAG1, CASP1, TNFSF10, CTSH, CD14, BID, RNF130, MCL1, SRGN, PRELID1, EMP3, DYNLL1, RHOB, NFKBIA, PLSCR1, IL1B, JTB, TMEM219, CARD16, XAF1, S100A9, SQSTM1, S100A8, SLC25A6	349	620	19462	2.8781957667067193	6.262105708840782E-4	6.19037243096255E-5	6.064596312665608E-5
GOTERM_CC_DIRECT	GO:0031966~mitochondrial membrane	16	4.43213296398892	2.9076697119763155E-7	COX8A, IFI27L2, NDUFA13, MT-CO1, COX4I1, NDUFA2, IFI6, COX5B, COX5A, SDHB, MT-ND3, MT-ND1, COX6B1, OXA1L, TSPO, CALM2	359	170	20660	5.416352613468786	1.3781406713941902E-4	8.613971521729835E-6	7.632632993937828E-6
GOTERM_BP_DIRECT	GO:0045730~respiratory burst	7	1.9390581717451523	3.2811161294854504E-7	NCF1, NCF2, PGAM1, SLC11A1, CYBB, CYBA, RAC1	349	17	19462	22.962076521152877	7.428968407440228E-4	6.19037243096255E-5	6.064596312665608E-5
GOTERM_BP_DIRECT	GO:0002503~peptide antigen assembly with MHC class II protein complex	7	1.9390581717451523	3.2811161294854504E-7	HLA-DMA, HLA-DRB5, HLA-DMB, HLA-DPB1, HLA-DRA, HLA-DRB1, HLA-DPA1	349	17	19462	22.962076521152877	7.428968407440228E-4	6.19037243096255E-5	6.064596312665608E-5
GOTERM_CC_DIRECT	GO:0005737~cytoplasm	145	40.16620498614959	3.830058187704814E-7	EIF4A1, NDUFA13, RNH1, NCF1, LST1, ZFAND5, UBE2L6, SAT2, PARK7, IFI35, ACTB, PYCARD, LGALS3, RGS2, ZFP36, LGALS2, MT2A, LGALS1, CAPNS1, FTH1, LGALS9, GLUL, TMSB10, CAST, ATG3, TALDO1, RBX1, DOK2, NAAA, S100A6, PSME2, CHMP4B, JTB, S100A4, CARD16, LAP3, PFN1, S100A9, UBA52, SQSTM1, FTL, ATF4, COX17, FPR1, OAZ1, OAZ2, SNX3, MRPL20, SDCBP, PRDX5, PPP4C, ZNF706, PCBP1, BAG1, EIF4EBP1, S100A12, LTA4H, S100A11, MCL1, S100A10, VASP, TRAPPC1, TGFB1, MSN, ISG15, SNF8, MRPL23, POU2F2, PRDX6, BST2, NFKBIA, PARVG, ARPC2, ARPC3, ID2, GNB2, GNAS, RNF181, GRB2, XAF1, CALM2, APOBEC3A, ARPC1B, HMGB2, YBX1, ARRB2, TNFSF13B, UBL5, TMSB4X, CASP4, CASP1, SH3BGRL3, PGLS, RAC1, LRRFIP1, CLIC1, GPX1, ANXA2, DYNLT1, DUSP1, GSTO1, PGAM1, ANXA5, DYNLL1, APRT, SERPINB6, FGR, VAMP8, HCK, PLSCR1, PKM, RILPL2, OAS1, EIF4E2, GAPDH, PFDN5, ARF5, CSTB, CEBPB, AHNAK, GSTP1, CAPG, NEDD8, GLRX, RNF7, HSD17B11, CRIP1, AIF1, PSMA7, GNAI2, CST3, PSMB7, SH3BGRL, PSMB3, CCL3, FLNA, RNF130, LRRC25, GCA, KLF4, FKBP1A, THEMIS2, ZYX, VIM, MYO1F	359	5796	20660	1.4397115674819443	1.8152831458428942E-4	1.0679103417482835E-5	9.462496699035423E-6
GOTERM_CC_DIRECT	GO:0035578~azurophil granule lumen	12	3.32409972299169	4.981000065101301E-7	PYCARD, SDCBP, GRN, TRAPPC1, GCA, ANXA2, NPC2, MNDA, LYZ, PRDX6, CPPED1, FTL	359	91	20660	7.588845694695277	2.3607159257943433E-4	1.3116633504766758E-5	1.1622333485236369E-5
GOTERM_MF_DIRECT	GO:0023026~MHC class II protein complex binding	8	2.21606648199446	5.582238073746962E-7	HLA-DMA, HLA-DRB5, PKM, HLA-DMB, HLA-DPB1, HLA-DRA, HLA-DRB1, HLA-DPA1	349	28	18976	15.534997953336063	3.5664150078495993E-4	1.1908774557326854E-4	1.1518017892164565E-4
GOTERM_BP_DIRECT	GO:0006955~immune response	28	7.756232686980609	6.046047096113735E-7	IFITM3, CEBPB, IGSF6, LST1, C5AR1, IFI6, CFP, SAMHD1, CRIP1, CTSS, TNFSF13B, PYCARD, HLA-DMA, HLA-DMB, FCGRT, FTH1, CCL3, TNFSF10, CTSH, HLA-DPA1, PRELID1, HLA-DRB5, SLC11A1, TNFRSF1B, IL1B, HLA-DPB1, HLA-DRA, HLA-DRB1	349	512	19462	3.049650787965616	0.0013684928397997842	1.0529423558154997E-4	1.0315486507061742E-4
GOTERM_CC_DIRECT	GO:0070469~respiratory chain	8	2.21606648199446	6.389882837024696E-7	NDUFS8, NDUFS7, NDUFB10, MT-CO1, UQCRFS1, CYC1, MT-ND3, HIGD2A	359	30	20660	15.346332404828226	3.02834679575259E-4	1.5715181852682104E-5	1.3924844679591738E-5
GOTERM_CC_DIRECT	GO:0005925~focal adhesion	25	6.9252077562326875	6.630878418853208E-7	AHNAK, ARPC1B, ITGB2, ACTB, TNFSF13B, SDCBP, FLNA, RAC1, VASP, ANXA5, RHOG, PLAUR, MSN, CYBA, RHOA, RHOB, HCK, PARVG, ARPC2, ARPC3, GNB2, ZYX, VIM, LAP3, PFN1	359	434	20660	3.315019960720383	3.142543529991437E-4	1.5715181852682104E-5	1.3924844679591738E-5
GOTERM_MF_DIRECT	GO:0050786~RAGE receptor binding	6	1.662049861495845	8.505299743922185E-7	FPR1, HMGB2, S100A12, S100A4, S100A9, S100A8	349	11	18976	29.657723365459756	5.43341221397764E-4	1.3608479590275496E-4	1.3161951353719581E-4
GOTERM_BP_DIRECT	GO:0002504~antigen processing and presentation of peptide or polysaccharide antigen via MHC class II	7	1.9390581717451523	9.820010971197647E-7	HLA-DMA, HLA-DRB5, HLA-DMB, HLA-DPB1, HLA-DRA, HLA-DRB1, HLA-DPA1	349	20	19462	19.517765042979946	0.002221761802481459	1.5880360599136766E-4	1.5557703095797414E-4
GOTERM_CC_DIRECT	GO:0101003~ficolin-1-rich granule membrane	10	2.7700831024930745	9.98918205445679E-7	LGALS3, FCER1G, SLC11A1, ITGB2, FPR1, RAC1, LAMTOR1, DYNLL1, RHOA, SERPINB6	359	61	20660	9.434220740673089	4.733753883876535E-4	2.2547010922916756E-5	1.997836410891358E-5
GOTERM_BP_DIRECT	GO:1902600~hydrogen ion transmembrane transport	14	3.8781163434903045	1.543059974887436E-6	COX8A, ATP6V0B, COX4I1, SLC11A1, UQCR10, COX5B, COX5A, COX6B1, UQCRC1, UQCRFS1, CYC1, SLC25A5, ATP6V0D1, ATP6V1F	349	141	19462	5.53695462212197	0.003488933019209828	2.3289918554301035E-4	2.2816713495335555E-4
GOTERM_BP_DIRECT	GO:0050870~positive regulation of T cell activation	8	2.21606648199446	1.9536780559406616E-6	PYCARD, HLA-DMA, HLA-DRB5, HLA-DMB, HLA-DPB1, HLA-DRA, HLA-DRB1, HLA-DPA1	349	34	19462	13.121186583515927	0.004415308855610145	2.764454449156036E-4	2.708286205047742E-4
GOTERM_BP_DIRECT	GO:0030593~neutrophil chemotaxis	11	3.0470914127423825	2.244941558710495E-6	LGALS3, CSF3R, FCER1G, IL1B, C5AR1, ITGB2, CCL3, S100A12, S100A9, CKLF, S100A8	349	83	19462	7.390547864811682	0.005071892634626929	2.9897339346591535E-4	2.9289884571881636E-4
GOTERM_CC_DIRECT	GO:0005750~mitochondrial respiratory chain complex III	6	1.662049861495845	2.674688954220103E-6	MT-CO1, UQCRQ, UQCRC1, UQCRFS1, CYC1, UQCR10	359	14	20660	24.66374850775965	0.0012670009354873724	5.762738928637859E-5	5.1062243671474694E-5
GOTERM_CC_DIRECT	GO:0005751~mitochondrial respiratory chain complex IV	7	1.9390581717451523	3.480407901305408E-6	COX8A, MT-CO1, COX4I1, UQCRFS1, COX5B, COX5A, COX6B1	359	25	20660	16.113649025069638	0.001648356182267885	7.17266671834245E-5	6.355527471949006E-5
