Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_DIRECT	GO:0001725~stress fiber	10	4.524886877828054	6.602527570104552E-8	PDLIM1, TPM4, DAAM1, TPM3, ACTN1, TPM1, ILK, GAS2L1, MYL9, MYL12A	216	73	20660	13.102486047691526	2.5881573991637374E-5	3.2352385093512305E-6	2.8886058119207415E-6
GOTERM_CC_DIRECT	GO:0005856~cytoskeleton	23	10.407239819004525	9.775954008468221E-8	DBNL, TPM4, TPM3, TPM1, HSPB1, PARVB, TUBB4B, DYNLL1, CLU, TUBA4A, ACTB, ACTG1, PDLIM1, RAB10, CTTN, UBXN11, TMSB4X, ARHGDIB, PACSIN2, STOM, TAGLN2, GAS2L1, TLN1	216	558	20660	3.942486393203239	3.832100733547339E-5	4.2579710792439365E-6	3.8017598921820854E-6
GOTERM_MF_DIRECT	GO:0003924~GTPase activity	19	8.597285067873303	1.2888716620859624E-7	RGS18, ARF3, RAB4A, ARF1, TUBB4B, GNG11, TUBA4A, RAB11A, RAB32, RAB10, RAP1B, TUBA1C, TUBA1B, RAB37, TUBB1, ARHGDIB, RGS10, GNB5, TUBA8	210	365	18976	4.703770384866275	5.683762862118691E-5	1.8989375821399846E-5	1.8645676711510255E-5
GOTERM_CC_DIRECT	GO:0016020~membrane	70	31.674208144796378	2.958023433407207E-7	ITGB1, APP, SPARC, SLC40A1, ILK, SPINT2, NENF, TMEM140, CLU, TMEM91, ACTB, ACTG1, ABHD16A, ARHGDIB, CAPN1, SLC39A3, ABCC3, PTCRA, G6PD, DBNL, TPM4, MMD, HLA-C, TMEM40, GP1BA, DYNLL1, HLA-E, RAB32, CLDN5, MYL6, DAAM1, TMBIM1, SPNS1, VDAC3, CHMP6, ALDOA, GAPDH, MGLL, CERS2, CD151, FAXDC2, ALOX12, ADIPOR1, AGPAT1, RAP1B, CYB5R1, PGRMC1, SNN, CYB5R3, DNAJB6, FLNA, STOM, SNCA, MPP1, UBL4A, CTSA, TMEM50A, CMTM5, NAP1L1, PDZK1IP1, SVIP, PRDX6, RAB11A, FKBP1A, TREML1, CD9, MAGED2, EIF4G2, ITM2B, FERMT3	216	3693	20660	1.8129895397699352	1.1594781325074965E-4	1.1595451858956253E-5	1.0353082016925224E-5
GOTERM_MF_DIRECT	GO:0051015~actin filament binding	15	6.787330316742081	3.222280640474807E-7	GSN, DMTN, DBNL, TPM4, WDR1, TPM3, ARPC1B, ACTN1, TPM1, ARPC5, CTTN, FLNA, TAGLN2, GAS2L1, TLN1	210	233	18976	5.817290006131207	1.4209250302665843E-4	3.560620107724662E-5	3.4961744949151654E-5
GOTERM_CC_DIRECT	GO:1904813~ficolin-1-rich granule lumen	11	4.97737556561086	7.564500579017508E-7	ASAH1, PKM, GSN, DBNL, FTH1, CAPN1, HMGB1, PYGL, ARPC5, ALDOA, SRP14	216	125	20660	8.417037037037037	2.9648457462083666E-4	2.6957129336135117E-5	2.406886547869207E-5
GOTERM_CC_DIRECT	GO:0015629~actin cytoskeleton	15	6.787330316742081	8.907619433376152E-7	GSN, DMTN, WDR1, TPM3, ARPC1B, TPM1, ARPC5, PARVB, ARHGAP6, ACTB, FLNA, TAX1BP3, TAGLN2, ALDOA, SNCA	216	268	20660	5.353441127694859	3.4911788146285705E-4	2.7022854600557353E-5	2.412754875049764E-5
GOTERM_CC_DIRECT	GO:0005911~cell-cell junction	13	5.88235294117647	8.961660964470551E-7	MPP1, APP, WDR1, ITGB3, ACTN1, ACTB, ACTG1, RAP1B, CLDN5, PACSIN2, FLNA, ESAM, LIMS1	216	193	20660	6.442621377854538	3.512355695557412E-4	2.7022854600557353E-5	2.412754875049764E-5
GOTERM_MF_DIRECT	GO:0003779~actin binding	17	7.6923076923076925	1.368758342769364E-6	ITGB1, GSN, DMTN, DBNL, TPM4, TPM3, ARPC1B, ACTN1, TPM1, ARPC5, PARVB, PDLIM1, DIAPH1, DAAM1, ALDOA, YWHAH, SNCA	210	343	18976	4.47857837012356	6.034406986552554E-4	1.2099823750081179E-4	1.188082241523808E-4
GOTERM_CC_DIRECT	GO:0030863~cortical cytoskeleton	6	2.7149321266968327	2.6558889670596406E-6	MPP1, DMTN, CTTN, TPM4, FLNA, ACTB	216	22	20660	26.08585858585858	0.0010405680907953352	7.436489107766994E-5	6.639722417649102E-5
GOTERM_CC_DIRECT	GO:0031982~vesicle	12	5.429864253393665	3.4042183470826498E-6	RAB32, TUBA1C, RAB4A, MYL6, PKM, VAPA, STOM, TAGLN2, CALM3, GAPDH, ACTB, RAB11A	216	182	20660	6.306471306471306	0.0013335658731576938	8.896357280375992E-5	7.943176143192849E-5
GOTERM_CC_DIRECT	GO:0005576~extracellular region	46	20.81447963800905	7.957166617574357E-6	APP, ASAH1, SPARC, WDR1, F13A1, HMGB1, PYGL, SPINT2, SRP14, FSTL1, ACRBP, CLU, PGRMC1, CYB5R3, TMSB4X, CCL5, FTH1, FLNA, TIMP1, CAPN1, SNCA, CTSA, SRGN, PLA2G12A, TGFB1, TRAPPC1, GSN, DBNL, ACTN1, PPBP, ARPC5, TUBB4B, PRDX6, TUBA4A, PKM, SCGB1C1, CD9, TAGLN2, MAGED2, CALM3, ALDOA, TLN1, GLA, ITM2B, PF4, FERMT3	216	2213	20660	1.9881675620491706	0.0031143620062803468	1.9495058213057174E-4	1.7406301975943906E-4
GOTERM_CC_DIRECT	GO:0005886~plasma membrane	87	39.366515837104075	9.033716003301513E-6	ITGB1, ARF3, APP, ARF1, SPARC, WDR1, ITGB3, C2ORF88, SNAP23, ITGA2B, FHL1, SLC40A1, ILK, HSPB1, SPINT2, HMGB1, ACTB, ACTG1, CA2, GRAP2, CAPN1, LDLRAP1, CLEC1B, GLUL, AP2M1, SLC39A3, YWHAH, ABCC3, DBNL, TSC22D1, MMD, ACTN1, HLA-C, GP1BA, DYNLL1, HLA-E, CLDN5, DAAM1, CTTN, RAB37, TMBIM1, TMEM219, TAX1BP3, CHMP6, TLN1, GAPDH, MGLL, RGS18, CD151, ALOX12, ADIPOR1, STX11, RAP1B, CYB5R1, SH3BGRL, PGRMC1, SCFD2, PACSIN2, FLNA, STOM, C19ORF33, LY6G6F, CD99, SNCA, MPP1, RAB4A, TGFB1, GSN, DMTN, PARVB, SVIP, GNG11, RAB10, TREML1, DIAPH1, ABTB1, GP9, VAPA, P2RX1, RGS10, CD9, CALM3, ESAM, GNB5, LAMTOR1, ITM2B, LIMS1	216	5458	20660	1.524622368796059	0.0035349698989586287	2.0830686313495252E-4	1.8598827065620762E-4
GOTERM_CC_DIRECT	GO:0002102~podosome	6	2.7149321266968327	1.8660100752547138E-5	GSN, DBNL, CTTN, TPM4, WDR1, FERMT3	216	32	20660	17.934027777777775	0.007288139503418112	4.063755274999155E-4	3.6283529241063877E-4
GOTERM_BP_DIRECT	GO:0007017~microtubule-based process	6	2.7149321266968327	5.0061038664876524E-5	TUBA1C, TUBA1B, TUBB4B, DYNLL1, TUBA4A, TUBA8	209	38	19462	14.70309745656006	0.08107908036768718	0.04225151663315579	0.041976180920498964
GOTERM_MF_DIRECT	GO:0042802~identical protein binding	38	17.194570135746606	7.147195270327686E-5	APP, MAX, ITGB3, ITGA2B, SLC40A1, HSPB1, PYGL, ADIPOR1, SAT1, ACTB, ACTG1, DNAJB6, CCL5, FTH1, LMNA, PACSIN2, STOM, GLUL, SNCA, YWHAH, MPST, G6PD, TGFB1, TPM4, HGD, TSC22D1, GPX4, TPM1, SOD2, PRDX6, RUFY1, CLDN5, DAAM1, P2RX1, ALDOA, GAPDH, SQSTM1, PVALB	210	1737	18976	1.976829234860323	0.031028672742544394	0.0045509022204313	0.004468532949473267
GOTERM_MF_DIRECT	GO:0005178~integrin binding	10	4.524886877828054	7.20731120882785E-5	ITGB1, APP, CD151, ACTN1, ITGB3, ITGA2B, CD9, HMGB1, TLN1, FERMT3	210	160	18976	5.647619047619048	0.03128554236504355	0.0045509022204313	0.004468532949473267
GOTERM_CC_DIRECT	GO:0030018~Z disc	9	4.072398190045249	9.087758608961359E-5	PDLIM1, FKBP1A, DNAJB6, ACTN1, HSPB1, FLNA, PARVB, MYL9, MYL12A	216	136	20660	6.329656862745098	0.03499850899109047	0.0018749480919541329	0.0016740607963876188
GOTERM_CC_DIRECT	GO:0030017~sarcomere	6	2.7149321266968327	1.530654317600836E-4	ARF3, ARF1, TPM1, ILK, CALM3, SQSTM1	216	49	20660	11.712018140589569	0.058241344710591614	0.003000082462497639	0.002678645055801463
GOTERM_MF_DIRECT	GO:0044325~ion channel binding	9	4.072398190045249	1.9806525749411686E-4	FKBP1A, DIAPH1, ACTN1, FHL1, ATP2A3, FLNA, CALM3, AP2M1, YWHAH	210	144	18976	5.647619047619048	0.08364866090021561	0.010943105476549956	0.01074504021905584
GOTERM_BP_DIRECT	GO:0030036~actin cytoskeleton organization	11	4.97737556561086	2.1219770800450622E-4	PDLIM1, DIAPH1, DMTN, DNAJB6, CTTN, DAAM1, ACTN1, PACSIN2, FLNA, PARVB, ARPC5	209	233	19462	4.396205105037271	0.3012344216988466	0.1128492279142928	0.11211383602622574
GOTERM_CC_DIRECT	GO:0034774~secretory granule lumen	8	3.619909502262444	2.1420004972938148E-4	PKM, GSN, DBNL, HMGB1, PYGL, ARPC5, ALDOA, SRP14	216	116	20660	6.596424010217113	0.08054613810755373	0.003998400928281787	0.003570000828823025
GOTERM_BP_DIRECT	GO:0007015~actin filament organization	9	4.072398190045249	2.6741523202439055E-4	GSN, TPM4, TPM3, ACTN1, TMSB4X, TPM1, TAGLN2, ALDOA, ARHGAP6	209	155	19462	5.406945516283377	0.3634706360712767	0.1128492279142928	0.11211383602622574
GOTERM_CC_DIRECT	GO:0035579~specific granule membrane	7	3.167420814479638	3.7834933010909695E-4	PGRMC1, RAB37, P2RX1, TMBIM1, SNAP23, STOM, LAMTOR1	216	91	20660	7.3575498575498575	0.13786292525240107	0.006741497154671181	0.006019193888099269
GOTERM_BP_DIRECT	GO:0035633~maintenance of permeability of blood-brain barrier	5	2.262443438914027	4.0678625724546616E-4	ITGB1, CLDN5, ESAM, ACTB, ACTG1	209	33	19462	14.109032912860664	0.49701844024624076	0.1373310404460694	0.13643611068012934
GOTERM_CC_DIRECT	GO:0030864~cortical actin cytoskeleton	6	2.7149321266968327	4.316553304077375E-4	CLDN5, GSN, DBNL, CTTN, WDR1, ACTN1	216	61	20660	9.408014571948998	0.15569833055170612	0.007356908239992744	0.006568668071422092
GOTERM_BP_DIRECT	GO:0010763~positive regulation of fibroblast migration	4	1.809954751131222	4.979530753901289E-4	ITGB1, TGFB1, DMTN, ITGB3	209	15	19462	24.831897926634767	0.5688297321110308	0.1400907985430896	0.13917788457154104
GOTERM_CC_DIRECT	GO:0098978~glutamatergic synapse	14	6.334841628959276	5.503946830958496E-4	ITGB1, SRGN, RNF10, DBNL, ITGB3, ACTN1, ACTB, RAB11A, NRGN, RAP1B, P2RX1, PACSIN2, FLNA, AP2M1	216	426	20660	3.1433663710659014	0.19411490823972544	0.008989779823898876	0.00802658912848114
GOTERM_MF_DIRECT	GO:0005525~GTP binding	14	6.334841628959276	6.078912167310175E-4	ARF3, RAB4A, ARF1, TUBB4B, TUBA4A, RAB11A, RAB32, RAB10, RAP1B, TUBA1C, TUBA1B, RAB37, TUBB1, TUBA8	210	407	18976	3.1082719082719086	0.23521577316173115	0.02985421308834553	0.029313865340140178
GOTERM_CC_DIRECT	GO:0005768~endosome	12	5.429864253393665	6.157092603888393E-4	RUFY1, RAB10, APP, LEPROT, RAB4A, DBNL, RAB37, GRAP2, PACSIN2, HMGB1, ARPC5, RAB11A	216	324	20660	3.5425240054869684	0.21449806962082607	0.009584344593753921	0.00855745053013743
GOTERM_CC_DIRECT	GO:0005862~muscle thin filament tropomyosin	3	1.3574660633484164	6.379331891284869E-4	TPM4, TPM3, TPM1	216	4	20660	71.7361111111111	0.2213157230354068	0.009584344593753921	0.00855745053013743
GOTERM_CC_DIRECT	GO:0032587~ruffle membrane	7	3.167420814479638	6.601461837534589E-4	ITGB1, DIAPH1, ITGB3, TPM1, PACSIN2, SH3BGRL3, TLN1	216	101	20660	6.629079574624129	0.228071042430812	0.009584344593753921	0.00855745053013743
GOTERM_BP_DIRECT	GO:0030833~regulation of actin filament polymerization	5	2.262443438914027	8.57014036197951E-4	DBNL, CTTN, ARPC1B, ESAM, ARPC5	209	40	19462	11.639952153110048	0.7649876761378591	0.16175856912736974	0.16070445522902788
GOTERM_BP_DIRECT	GO:0030168~platelet activation	6	2.7149321266968327	8.574929330196638E-4	TREML1, ITGB3, P2RX1, CD9, GP1BA, PF4	209	69	19462	8.097358019554816	0.7651778535447897	0.16175856912736974	0.16070445522902788
GOTERM_BP_DIRECT	GO:0006878~cellular copper ion homeostasis	4	1.809954751131222	8.721653970789767E-4	ANKRD9, ARF3, APP, ARF1	209	18	19462	20.69324827219564	0.7709305662719952	0.16175856912736974	0.16070445522902788
GOTERM_MF_DIRECT	GO:0045296~cadherin binding	12	5.429864253393665	8.745446988824276E-4	ITGB1, PKM, DBNL, CTTN, VAPA, PACSIN2, FLNA, TAGLN2, ALDOA, TLN1, PRDX6, EIF4G2	210	320	18976	3.388571428571429	0.32012271155485406	0.0386548756906033	0.03795523993149736
GOTERM_CC_DIRECT	GO:0072562~blood microparticle	8	3.619909502262444	9.28451814372222E-4	TGFB1, GSN, ITGA2B, F13A1, STOM, CLU, ACTB, ACTG1	216	148	20660	5.17017017017017	0.30519369656060213	0.01287254234271988	0.011493341377428464
GOTERM_CC_DIRECT	GO:0048471~perinuclear region of cytoplasm	19	8.597285067873303	9.523054284155013E-4	ITGB1, ARF3, MTPN, APP, RAB4A, ARF1, DMTN, CLU, PRDX6, RAB11A, RAB10, DNAJB6, VAPA, LMNA, FLNA, STOM, GAPDH, LIMS1, SNCA	216	754	20660	2.410231849887022	0.3116663419079212	0.01287254234271988	0.011493341377428464
GOTERM_BP_DIRECT	GO:0000226~microtubule cytoskeleton organization	8	3.619909502262444	9.582853621289677E-4	TUBA1C, TUBA1B, TUBB1, TACC3, TUBB4B, GAPDH, TUBA4A, TUBA8	209	145	19462	5.1376340537865035	0.8019666812510544	0.16175856912736974	0.16070445522902788
GOTERM_CC_DIRECT	GO:1990779~glycoprotein Ib-IX-V complex	3	1.3574660633484164	0.0010559256801500425	GP9, FLNA, GP1BA	216	5	20660	57.388888888888886	0.3390926110740131	0.013797428887293888	0.012319132935083828
GOTERM_BP_DIRECT	GO:0032760~positive regulation of tumor necrosis factor production	7	3.167420814479638	0.0010738693290474792	APP, TGFB1, HSPB1, HMGB1, CLU, PF4, HLA-E	209	108	19462	6.035530746057062	0.837119726747884	0.16479012976655866	0.16371626043751117
GOTERM_BP_DIRECT	GO:0030220~platelet formation	4	1.809954751131222	0.0011994349829724943	WDR1, ACTN1, TUBB1, CLEC1B	209	20	19462	18.623923444976075	0.868277994182184	0.16872052093813086	0.16762103887040608
GOTERM_BP_DIRECT	GO:0019882~antigen processing and presentation	5	2.262443438914027	0.0013402839976486634	RAB32, RAB10, RAB4A, HLA-C, HLA-E	209	45	19462	10.34662413609782	0.8961967559573376	0.17403072215622645	0.17289663569667757
GOTERM_BP_DIRECT	GO:1900026~positive regulation of substrate adhesion-dependent cell spreading	5	2.262443438914027	0.0014557817558892593	DMTN, ITGB3, ILK, FLNA, LIMS1	209	46	19462	10.121697524443519	0.914616881542944	0.1755256859957907	0.17438185747330628
GOTERM_BP_DIRECT	GO:0021762~substantia nigra development	5	2.262443438914027	0.001707260442981556	G6PD, CALM3, DYNLL1, ACTB, YWHAH	209	48	19462	9.699960127591707	0.9442025544783835	0.19212370851685776	0.19087171752533794
GOTERM_BP_DIRECT	GO:0006749~glutathione metabolic process	5	2.262443438914027	0.0018436479426479546	G6PD, GPX1, GPX4, GSTO1, SOD2	209	49	19462	9.502001757640857	0.955701098341421	0.1945048579493592	0.19323734998878875
GOTERM_BP_DIRECT	GO:0031623~receptor internalization	5	2.262443438914027	0.0021387279797651084	ITGB1, CD9, LDLRAP1, AP2M1, SNCA	209	51	19462	9.129374237733371	0.9731148166870487	0.21236310763785313	0.21097922482741685
GOTERM_MF_DIRECT	GO:0050750~low-density lipoprotein particle receptor binding	4	1.809954751131222	0.00253315999759151	APP, LDLRAP1, CLU, AP2M1	210	25	18976	14.457904761904762	0.6732437762860416	0.10178697444867703	0.09994467626861048
GOTERM_CC_DIRECT	GO:0035578~azurophil granule lumen	6	2.7149321266968327	0.0026244879573208723	CTSA, TRAPPC1, CYB5R3, TUBB4B, PRDX6, GLA	216	91	20660	6.306471306471306	0.643047186743313	0.03259398598629284	0.029101773202047175
GOTERM_CC_DIRECT	GO:0005783~endoplasmic reticulum	24	10.85972850678733	0.0027133032746537705	CTSA, APP, TRAPPC1, TMEM50A, ATP2A3, HLA-C, HMGB1, NENF, AGPAT1, CLU, UBAC2, RAB32, TPST2, NT5C3A, PGRMC1, CYB5R3, CTTN, VAPA, TMBIM1, TMED3, STOM, GLUL, SQSTM1, CERS2	216	1175	20660	1.9536643026004727	0.655292984772627	0.03259398598629284	0.029101773202047175
GOTERM_CC_DIRECT	GO:1904724~tertiary granule lumen	5	2.262443438914027	0.0027438814733358767	ASAH1, DBNL, FTH1, PPBP, ALDOA	216	56	20660	8.540013227513228	0.6594113735638117	0.03259398598629284	0.029101773202047175
GOTERM_CC_DIRECT	GO:0035577~azurophil granule membrane	5	2.262443438914027	0.0033187886766557614	RAP1B, VAPA, RAB37, STOM, LAMTOR1	216	59	20660	8.105775266792214	0.728319562042147	0.038263681213207605	0.034164001083221075
GOTERM_BP_DIRECT	GO:0006886~intracellular protein transport	11	4.97737556561086	0.0034640834460216686	CTSA, RAB32, ARF3, RABGAP1L, ARF1, CTTN, SCFD2, TMED3, STX11, AP2M1, YWHAH	209	337	19462	3.0395127284085586	0.9971515898945523	0.3182589681417247	0.31618500567160684
GOTERM_BP_DIRECT	GO:1990000~amyloid fibril formation	4	1.809954751131222	0.003582298812021783	FKBP1A, APP, GSN, SNCA	209	29	19462	12.844085134466258	0.9976687857255174	0.3182589681417247	0.31618500567160684
GOTERM_BP_DIRECT	GO:0006596~polyamine biosynthetic process	3	1.3574660633484164	0.003895008346451398	ODC1, OAZ1, SAT1	209	9	19462	31.039872408293462	0.9986280393744845	0.328738704440498	0.32659644984994973
GOTERM_MF_DIRECT	GO:0042803~protein homodimerization activity	18	8.144796380090497	0.003938255039551598	APP, G6PD, TPM4, ACTN1, TPM1, ODC1, HSPB1, USF2, TPST2, PGRMC1, VAPA, XPNPEP1, CCL5, MFSD1, FLNA, STOM, GLA, MGLL	210	749	18976	2.1715811558268165	0.8245145947667251	0.14505906062348387	0.1424335572637828
GOTERM_CC_DIRECT	GO:0001726~ruffle	6	2.7149321266968327	0.004112679993041444	ITGB1, GSN, DBNL, CTTN, ACTN1, TLN1	216	101	20660	5.682068206820682	0.8012077254029688	0.04606201592206417	0.041126799930414445
